
time,ax,ay,az,wx,wy,wz
27.019,-0.02,0.01,0.00,0.00,-0.00,-0.00
27.02,-0.02,0.02,-0.00,0.00,-0.00,-0.00
27.024,-0.02,0.02,-0.00,0.00,-0.00,-0.00
27.024,-0.02,0.02,-0.00,0.00,-0.00,-0.00
27.024,0.01,-0.00,-0.02,0.00,-0.00,-0.00
27.027,0.01,-0.00,-0.02,0.00,-0.00,-0.00
27.027,0.01,0.00,-0.01,0.00,-0.00,-0.00
27.031,0.01,0.00,-0.01,0.00,-0.00,-0.00
27.032,0.01,0.00,-0.01,0.00,-0.00,-0.00
27.032,0.02,0.01,-0.00,0.00,-0.00,-0.00
27.035,0.02,0.01,-0.00,0.00,-0.00,0.00
27.036,0.01,-0.01,-0.01,0.00,-0.00,0.00
27.036,0.01,-0.01,-0.01,0.00,-0.00,-0.00
27.04,0.01,-0.01,-0.01,0.00,-0.00,-0.00
27.041,-0.01,-0.00,-0.01,0.00,-0.00,-0.00
27.043,-0.01,-0.00,-0.01,0.00,-0.00,-0.00
27.043,0.01,0.01,-0.02,0.00,-0.00,-0.00
27.043,0.01,0.01,-0.02,0.00,-0.00,0.00
27.047,0.01,0.01,-0.02,0.00,-0.00,-0.00
27.048,0.01,0.02,0.01,0.00,-0.00,-0.00
27.051,0.01,0.02,0.01,0.00,-0.00,-0.00
27.052,0.01,0.02,0.01,0.00,-0.00,-0.00
27.052,-0.00,0.03,-0.01,0.00,-0.00,-0.00
27.055,-0.00,0.03,-0.01,0.00,-0.00,0.00
27.056,0.02,0.02,-0.01,0.00,-0.00,0.00
27.056,0.02,0.02,-0.01,0.00,-0.00,0.00
27.061,0.02,0.02,-0.01,0.00,-0.00,-0.00
27.061,0.02,-0.00,-0.00,0.00,-0.00,-0.00
27.063,0.02,-0.00,-0.00,0.00,-0.00,0.00
27.063,0.02,-0.00,-0.00,0.00,-0.00,-0.00
27.063,0.04,-0.01,0.00,0.00,-0.00,-0.00
27.081,0.04,-0.01,0.00,0.00,-0.00,0.00
27.081,0.02,0.02,-0.01,0.00,-0.00,0.00
27.081,0.02,0.02,-0.01,0.00,-0.00,0.00
27.082,0.02,0.02,-0.01,0.00,-0.00,-0.00
27.082,0.00,0.01,-0.01,0.00,-0.00,-0.00
27.082,0.00,0.01,-0.01,0.00,-0.00,-0.00
27.083,0.01,-0.01,0.00,0.00,-0.00,-0.00
27.083,0.01,-0.01,0.00,0.00,-0.00,-0.00
27.083,0.01,-0.01,0.00,0.00,-0.00,-0.00
27.084,-0.00,0.02,-0.00,0.00,-0.00,-0.00
27.084,-0.00,0.02,-0.00,0.00,-0.00,-0.00
27.084,-0.00,0.02,-0.00,0.00,-0.00,0.00
27.085,0.02,0.03,-0.01,0.00,-0.00,0.00
27.087,0.02,0.03,-0.01,-0.00,0.00,-0.00
27.087,-0.00,-0.00,0.00,-0.00,0.00,-0.00
27.091,-0.00,-0.00,0.00,0.00,-0.00,-0.00
27.092,-0.00,-0.00,0.00,0.00,-0.00,-0.00
27.092,0.00,0.01,-0.01,0.00,-0.00,-0.00
27.095,0.00,0.01,-0.01,0.00,-0.00,-0.00
27.096,0.01,0.02,-0.00,0.00,-0.00,-0.00
27.096,0.01,0.02,-0.00,0.00,-0.00,-0.00
27.099,0.01,0.02,-0.00,0.00,-0.00,-0.00
27.099,0.01,0.04,-0.01,0.00,-0.00,-0.00
27.101,0.01,0.04,-0.01,0.00,0.00,-0.00
27.104,0.01,0.04,-0.01,0.00,-0.00,0.00
27.104,-0.00,0.03,-0.00,0.00,-0.00,0.00
27.106,-0.00,0.03,-0.00,0.00,-0.00,-0.00
27.107,-0.01,0.01,-0.01,0.00,-0.00,-0.00
27.111,-0.01,0.01,-0.01,0.00,0.00,-0.00
27.111,-0.01,0.01,-0.01,0.00,-0.00,-0.00
27.111,0.00,-0.01,0.01,0.00,-0.00,-0.00
27.119,0.00,-0.01,0.01,0.00,-0.00,-0.00
27.119,0.00,-0.01,0.01,0.00,0.00,-0.00
27.12,-0.01,-0.00,-0.01,0.00,0.00,-0.00
27.12,0.00,0.01,-0.00,0.00,0.00,-0.00
27.12,0.00,0.01,-0.00,0.00,-0.00,0.00
27.124,0.00,0.01,-0.00,0.00,-0.00,0.00
27.124,0.00,0.01,-0.00,0.00,-0.00,0.00
27.125,0.01,0.00,0.00,0.00,-0.00,0.00
27.127,0.01,0.00,0.00,0.00,-0.00,-0.00
27.127,0.02,-0.00,-0.00,0.00,-0.00,-0.00
27.132,0.02,-0.00,-0.00,0.00,-0.00,-0.00
27.132,0.02,-0.00,-0.00,0.00,-0.00,-0.00
27.133,0.02,0.01,0.00,0.00,-0.00,-0.00
27.135,0.02,0.01,0.00,0.00,-0.00,-0.00
27.135,0.02,0.01,0.00,0.00,-0.00,-0.00
27.135,0.01,-0.00,-0.02,0.00,-0.00,-0.00
27.14,0.00,-0.01,-0.01,0.00,-0.00,-0.00
27.14,0.00,-0.01,-0.01,0.00,-0.00,-0.00
27.143,0.00,-0.01,-0.01,0.00,-0.00,0.00
27.143,0.00,-0.01,-0.01,0.00,-0.00,-0.00
27.143,-0.00,0.01,-0.01,0.00,-0.00,-0.00
27.147,-0.00,0.01,-0.01,0.00,-0.00,0.00
27.148,0.02,0.01,-0.00,0.00,-0.00,0.00
27.151,0.02,0.01,-0.00,0.00,-0.00,0.00
27.151,0.02,0.01,-0.00,0.00,-0.00,0.00
27.151,0.02,0.03,-0.00,0.00,-0.00,0.00
27.156,0.02,0.03,-0.00,0.00,-0.00,0.00
27.156,-0.00,0.02,-0.01,0.00,-0.00,0.00
27.156,-0.00,0.02,-0.01,0.00,-0.00,0.00
27.16,-0.00,0.02,-0.01,0.00,-0.00,-0.00
27.161,0.01,0.01,0.03,0.00,-0.00,-0.00
27.165,0.01,0.01,0.03,0.00,0.00,-0.00
27.166,-0.03,0.01,-0.00,0.00,0.00,-0.00
27.166,-0.03,0.01,-0.00,0.00,-0.00,-0.00
27.168,-0.03,0.01,-0.00,0.00,-0.00,-0.00
27.168,-0.00,0.01,0.00,0.00,-0.00,-0.00
27.172,-0.00,0.01,0.00,0.00,-0.00,-0.00
27.172,-0.00,0.01,0.00,0.00,-0.00,-0.00
27.172,-0.01,0.02,-0.00,0.00,-0.00,-0.00
27.176,-0.01,0.02,-0.00,0.00,-0.00,-0.00
27.176,-0.02,-0.00,0.01,0.00,-0.00,-0.00
27.176,-0.02,-0.00,0.01,0.00,-0.00,0.00
27.18,-0.02,-0.00,0.01,0.00,0.00,0.00
27.181,0.02,0.00,0.00,0.00,0.00,0.00
27.184,0.02,0.00,0.00,0.00,-0.00,-0.00
27.185,0.02,0.00,0.00,0.00,-0.00,-0.00
27.186,0.01,-0.01,0.01,0.00,-0.00,-0.00
27.188,0.01,-0.01,0.01,0.00,-0.00,-0.00
27.188,0.01,0.01,0.00,0.00,-0.00,-0.00
27.192,0.01,0.01,0.00,0.00,-0.00,-0.00
27.192,0.03,0.00,0.02,0.00,-0.00,-0.00
27.193,0.03,0.00,0.02,0.00,-0.00,0.00
27.197,0.03,0.00,0.02,0.00,0.00,0.00
27.197,0.02,0.01,-0.00,0.00,0.00,0.00
27.197,0.02,0.01,-0.00,0.00,-0.00,-0.00
27.201,0.02,0.01,-0.00,0.00,-0.00,-0.00
27.201,-0.00,0.01,-0.02,0.00,-0.00,-0.00
27.205,-0.00,0.01,-0.02,0.00,-0.00,0.00
27.205,0.01,0.00,-0.00,0.00,-0.00,0.00
27.206,0.01,0.00,-0.00,0.00,-0.00,0.00
27.208,0.01,0.00,-0.00,0.00,0.00,0.00
27.208,-0.00,-0.01,-0.00,0.00,0.00,0.00
27.213,-0.00,-0.01,-0.00,0.00,-0.00,0.00
27.213,-0.03,0.02,0.01,0.00,-0.00,0.00
27.214,-0.03,0.02,0.01,0.00,-0.00,-0.00
27.217,-0.03,0.02,0.01,0.00,-0.00,-0.00
27.218,0.00,0.01,-0.01,0.00,-0.00,-0.00
27.218,0.00,0.01,-0.01,0.00,-0.00,-0.00
27.221,0.00,0.01,-0.01,0.00,-0.00,-0.00
27.24,0.03,0.02,-0.01,0.00,-0.00,-0.00
27.24,0.03,0.02,-0.01,0.00,-0.00,-0.00
27.24,0.03,0.02,-0.01,0.00,-0.00,-0.00
27.24,0.00,0.00,0.01,0.00,-0.00,-0.00
27.24,0.00,0.00,0.01,0.00,-0.00,-0.00
27.241,-0.00,0.02,-0.01,0.00,-0.00,-0.00
27.241,-0.00,0.02,-0.01,0.00,-0.00,-0.00
27.241,-0.01,-0.00,-0.01,0.00,-0.00,-0.00
27.241,-0.01,-0.00,-0.01,0.00,0.00,-0.00
27.241,-0.01,-0.00,-0.01,0.00,-0.00,0.00
27.241,-0.00,-0.00,0.00,0.00,-0.00,0.00
27.242,-0.00,-0.00,0.00,0.00,-0.00,0.00
27.242,-0.00,-0.00,0.00,0.00,-0.00,0.00
27.242,-0.00,0.02,-0.00,0.00,-0.00,0.00
27.249,0.01,0.02,-0.01,0.00,-0.00,0.00
27.249,0.01,0.02,-0.01,0.00,0.00,-0.00
27.249,0.01,0.02,-0.01,0.00,-0.00,-0.00
27.249,0.01,0.02,-0.01,0.00,-0.00,-0.00
27.249,-0.01,0.01,-0.01,0.00,-0.00,-0.00
27.251,-0.01,0.01,-0.01,0.00,-0.00,0.00
27.252,0.00,0.03,0.00,0.00,-0.00,0.00
27.252,0.00,0.03,0.00,0.00,-0.00,-0.00
27.255,0.00,0.03,0.00,0.00,-0.00,0.00
27.257,0.00,0.02,0.00,0.00,-0.00,0.00
27.257,0.00,0.02,0.00,0.00,-0.00,0.00
27.26,0.00,0.02,0.00,0.00,-0.00,-0.00
27.262,-0.01,0.01,-0.00,0.00,-0.00,-0.00
27.263,-0.01,0.01,-0.00,0.00,-0.00,-0.00
27.263,-0.01,0.01,-0.00,0.00,0.00,-0.00
27.263,0.01,0.02,0.01,0.00,0.00,-0.00
27.267,0.01,0.02,0.01,0.00,0.00,-0.00
27.268,0.01,0.01,0.00,0.00,0.00,-0.00
27.27,0.01,0.01,0.00,0.00,-0.00,-0.00
27.271,0.01,0.01,0.00,0.00,-0.00,0.00
27.271,-0.01,-0.01,0.01,0.00,-0.00,0.00
27.275,-0.01,-0.01,0.01,0.00,-0.00,0.00
27.276,-0.01,-0.01,0.01,0.00,-0.00,-0.00
27.276,0.01,0.01,-0.00,0.00,-0.00,-0.00
27.28,0.01,0.01,-0.00,0.00,-0.00,-0.00
27.28,0.00,0.02,0.00,0.00,-0.00,-0.00
27.284,0.00,0.02,0.00,0.00,-0.00,-0.00
27.284,0.00,0.02,0.00,0.00,-0.00,-0.00
27.284,0.03,-0.01,-0.01,0.00,-0.00,-0.00
27.287,0.03,-0.01,-0.01,0.00,-0.00,0.00
27.288,0.00,0.01,-0.02,0.00,-0.00,0.00
27.291,0.00,0.01,-0.02,0.00,-0.00,-0.00
27.291,0.00,0.01,-0.02,0.00,-0.00,-0.00
27.291,-0.01,0.01,-0.01,0.00,-0.00,-0.00
27.295,-0.01,0.01,-0.01,0.00,-0.00,-0.00
27.296,-0.01,0.01,-0.01,0.00,-0.00,-0.00
27.296,0.03,-0.01,-0.00,0.00,-0.00,-0.00
27.299,0.03,-0.01,-0.00,0.00,-0.00,-0.00
27.3,-0.01,0.01,-0.01,0.00,-0.00,-0.00
27.302,-0.01,0.01,-0.01,0.00,-0.00,-0.00
27.305,-0.01,0.01,-0.01,0.00,-0.00,-0.00
27.305,0.01,0.02,-0.02,0.00,-0.00,-0.00
27.308,0.01,0.02,-0.02,0.00,0.00,-0.00
27.308,0.00,0.01,-0.01,0.00,0.00,-0.00
27.312,0.00,0.01,-0.01,0.00,-0.00,-0.00
27.312,0.03,-0.00,-0.00,0.00,-0.00,-0.00
27.312,0.03,-0.00,-0.00,0.00,-0.00,0.00
27.316,0.03,-0.00,-0.00,0.00,-0.00,-0.00
27.316,0.03,-0.00,-0.00,0.00,-0.00,-0.00
27.316,0.02,0.01,-0.01,0.00,-0.00,-0.00
27.32,0.02,0.01,-0.01,0.00,0.00,-0.00
27.321,0.00,0.00,-0.01,0.00,0.00,-0.00
27.324,0.00,0.00,-0.01,0.00,-0.00,0.00
27.324,-0.00,0.01,-0.02,0.00,-0.00,0.00
27.324,-0.00,0.01,-0.02,0.00,-0.00,-0.00
27.328,-0.00,0.01,-0.02,0.00,-0.00,0.00
27.328,0.01,-0.00,-0.02,0.00,-0.00,0.00
27.333,0.01,-0.00,-0.02,0.00,-0.00,-0.00
27.333,0.01,0.02,0.01,0.00,-0.00,-0.00
27.334,0.01,0.02,0.01,0.00,-0.00,-0.00
27.335,0.01,0.02,0.01,0.00,-0.00,-0.00
27.336,0.01,0.02,0.01,0.00,-0.00,-0.00
27.337,0.01,0.02,0.01,0.00,-0.00,-0.00
27.34,0.01,0.02,0.01,0.00,-0.00,0.00
27.341,-0.00,0.03,0.01,0.00,-0.00,0.00
27.344,-0.00,0.03,0.01,0.00,-0.00,0.00
27.344,-0.00,0.03,0.01,0.00,-0.00,-0.00
27.344,0.00,0.02,0.01,0.00,-0.00,-0.00
27.347,0.00,0.02,0.01,0.00,-0.00,-0.00
27.348,0.01,0.01,0.00,0.00,-0.00,-0.00
27.352,0.01,0.01,0.00,0.00,-0.00,-0.00
27.352,0.01,0.01,0.00,0.00,-0.00,-0.00
27.353,-0.00,0.01,-0.01,0.00,-0.00,-0.00
27.356,-0.00,0.01,-0.01,0.00,-0.00,-0.00
27.356,0.01,-0.00,-0.01,0.00,-0.00,-0.00
27.356,0.01,-0.00,-0.01,0.00,-0.00,0.00
27.361,0.01,-0.00,-0.01,0.00,-0.00,-0.00
27.361,0.02,0.02,0.01,0.00,-0.00,-0.00
27.364,0.02,0.02,0.01,0.00,-0.00,0.00
27.364,0.02,0.02,0.01,0.00,-0.00,0.00
27.365,0.02,0.03,0.01,0.00,-0.00,0.00
27.371,0.02,0.03,0.01,0.00,-0.00,-0.00
27.372,-0.00,0.02,-0.01,0.00,-0.00,-0.00
27.372,-0.00,0.02,-0.01,0.00,0.00,-0.00
27.372,0.01,0.01,-0.01,0.00,0.00,-0.00
27.373,0.01,0.01,-0.01,0.00,-0.00,-0.00
27.395,0.01,0.01,-0.01,0.01,-0.00,-0.00
27.395,0.01,0.02,-0.02,0.01,-0.00,-0.00
27.395,0.01,0.02,-0.02,0.01,-0.00,-0.00
27.396,0.01,0.02,-0.02,0.00,-0.00,-0.00
27.396,0.01,0.02,-0.03,0.00,-0.00,-0.00
27.396,0.01,0.02,-0.03,0.00,-0.00,-0.00
27.396,0.01,0.00,-0.02,0.00,-0.00,-0.00
27.396,0.01,0.00,-0.02,0.00,-0.00,0.00
27.396,0.02,0.02,0.00,0.00,-0.00,0.00
27.397,0.02,0.02,0.00,0.00,-0.00,0.00
27.397,0.02,0.02,0.00,0.00,-0.00,-0.00
27.397,-0.01,0.00,-0.00,0.00,-0.00,-0.00
27.397,-0.01,0.00,-0.00,0.00,-0.00,0.00
27.397,-0.01,0.00,-0.00,0.00,-0.00,0.00
27.397,-0.00,0.02,-0.01,0.00,-0.00,0.00
27.398,-0.00,0.02,-0.01,0.00,-0.00,-0.00
27.399,0.01,0.02,-0.00,0.00,-0.00,-0.00
27.4,0.01,0.02,-0.00,0.00,-0.00,0.00
27.403,0.01,0.02,-0.00,0.00,-0.00,-0.00
27.403,-0.01,0.02,-0.01,0.00,-0.00,-0.00
27.404,-0.01,0.02,-0.01,0.00,-0.00,-0.00
27.407,-0.01,0.02,-0.01,0.00,-0.00,-0.00
27.407,0.02,0.02,0.01,0.00,-0.00,-0.00
27.411,0.02,0.02,0.01,0.00,-0.00,0.00
27.411,0.02,0.02,0.01,0.00,-0.00,0.00
27.411,-0.01,0.02,0.01,0.00,-0.00,0.00
27.416,-0.01,0.02,0.01,0.00,-0.00,-0.00
27.417,-0.02,0.01,-0.01,0.00,-0.00,-0.00
27.418,-0.02,0.01,-0.01,0.00,0.00,-0.00
27.419,-0.02,0.01,-0.01,0.00,-0.00,-0.00
27.42,-0.01,0.02,-0.00,0.00,-0.00,-0.00
27.423,-0.01,0.02,-0.00,0.00,-0.00,-0.00
27.423,-0.01,0.02,-0.00,0.00,-0.00,-0.00
27.423,0.01,0.02,-0.00,0.00,-0.00,-0.00
27.427,0.01,0.02,-0.00,0.00,-0.00,0.00
27.427,0.01,-0.01,0.01,0.00,-0.00,0.00
27.431,0.01,-0.01,0.01,0.00,-0.00,-0.00
27.431,0.01,-0.01,0.01,0.00,-0.00,-0.00
27.434,0.02,0.01,-0.01,0.00,-0.00,-0.00
27.435,0.02,0.01,-0.01,0.00,-0.00,-0.00
27.436,0.02,0.01,-0.01,0.00,-0.00,0.00
27.436,0.03,0.01,0.00,0.00,-0.00,0.00
27.44,0.03,0.01,0.00,0.00,-0.00,-0.00
27.44,0.02,0.00,-0.01,0.00,-0.00,-0.00
27.445,-0.00,0.02,-0.01,0.00,-0.00,-0.00
27.446,-0.00,0.02,-0.01,0.00,-0.00,0.00
27.446,-0.00,0.02,-0.01,0.00,0.00,0.00
27.446,-0.00,0.02,-0.01,-0.00,-0.00,0.00
27.447,0.02,0.03,-0.00,-0.00,-0.00,0.00
27.451,0.02,0.03,-0.00,0.00,-0.00,-0.00
27.452,0.02,0.03,-0.00,0.00,-0.00,-0.00
27.452,-0.01,0.04,-0.00,0.00,-0.00,-0.00
27.458,-0.01,0.04,-0.00,0.00,0.00,-0.00
27.458,0.01,0.01,-0.01,0.00,0.00,-0.00
27.458,0.01,0.01,-0.01,0.00,-0.00,-0.00
27.463,0.01,0.01,0.01,0.00,-0.00,-0.00
27.463,0.01,0.01,0.01,0.00,-0.00,-0.00
27.465,0.01,0.01,0.01,0.00,-0.00,-0.00
27.465,0.01,0.01,0.01,0.00,-0.00,-0.00
27.466,-0.00,0.03,-0.01,0.00,-0.00,-0.00
27.47,-0.00,0.03,-0.01,0.00,-0.00,-0.00
27.471,0.01,0.01,-0.01,0.00,-0.00,-0.00
27.471,0.01,0.01,-0.01,0.00,-0.00,-0.00
27.472,-0.00,0.03,-0.01,0.00,-0.00,-0.00
27.472,-0.00,0.03,-0.01,0.00,-0.00,-0.00
27.475,-0.00,0.03,-0.01,0.00,-0.00,-0.00
27.476,-0.00,0.03,-0.01,0.00,-0.00,0.00
27.476,-0.01,0.02,0.00,0.00,-0.00,0.00
27.479,-0.01,0.02,0.00,-0.00,0.00,0.00
27.479,0.01,0.01,-0.00,-0.00,0.00,0.00
27.491,-0.01,0.02,-0.01,-0.00,0.00,0.00
27.491,-0.01,0.02,-0.01,0.00,-0.00,-0.00
27.492,-0.01,0.02,-0.01,0.00,-0.00,0.00
27.492,-0.01,0.02,-0.01,0.00,-0.00,0.00
27.492,0.01,0.01,0.02,0.00,-0.00,0.00
27.492,0.01,0.04,0.00,0.00,-0.00,0.00
27.493,0.01,0.04,0.00,0.00,-0.00,-0.00
27.493,0.01,0.04,0.00,0.00,-0.00,-0.00
27.497,0.01,0.04,0.00,0.00,-0.00,-0.00
27.497,0.00,0.02,-0.01,0.00,-0.00,-0.00
27.498,0.00,0.02,-0.01,0.00,-0.00,-0.00
27.5,0.02,0.04,0.01,0.00,-0.00,-0.00
27.5,0.02,0.04,0.01,0.00,0.00,-0.00
27.503,0.02,0.04,0.01,0.00,0.00,-0.00
27.505,-0.01,-0.02,-0.02,0.00,0.00,-0.00
27.506,-0.01,-0.02,-0.02,0.00,0.00,-0.00
27.506,-0.01,-0.02,-0.02,-0.00,0.00,0.00
27.508,0.01,0.04,-0.01,-0.00,0.00,0.00
27.511,0.01,0.04,-0.01,0.00,-0.00,-0.00
27.511,0.01,0.04,-0.01,0.00,-0.00,-0.00
27.511,0.01,0.04,-0.02,0.00,-0.00,-0.00
27.515,0.01,0.04,-0.02,0.00,-0.00,-0.00
27.516,0.01,0.04,-0.02,0.00,-0.00,-0.00
27.517,0.01,0.01,-0.02,0.00,-0.00,-0.00
27.519,0.01,0.01,-0.02,0.00,0.00,0.00
27.519,0.00,0.01,-0.00,0.00,0.00,0.00
27.523,0.00,0.01,-0.00,-0.00,0.00,-0.00
27.523,0.00,0.01,-0.00,0.00,-0.00,-0.00
27.524,0.01,0.02,0.00,0.00,-0.00,-0.00
27.527,0.01,0.02,0.00,0.01,-0.00,-0.00
27.544,0.03,-0.01,-0.01,0.01,-0.00,-0.00
27.544,0.03,-0.01,-0.01,0.00,-0.00,-0.00
27.545,0.03,-0.01,-0.01,0.00,-0.00,-0.00
27.545,0.00,0.00,-0.01,0.00,-0.00,-0.00
27.545,0.00,0.00,-0.01,0.00,-0.00,0.00
27.546,0.01,0.02,-0.01,0.00,-0.00,0.00
27.546,0.01,0.02,-0.01,0.00,-0.00,0.00
27.546,0.02,0.00,-0.01,0.00,-0.00,0.00
27.547,0.02,0.00,-0.01,0.00,-0.00,0.00
27.547,0.02,0.00,-0.01,0.00,-0.00,-0.00
27.547,0.02,0.00,-0.01,0.00,-0.00,-0.00
27.548,0.01,0.02,0.01,0.00,-0.00,-0.00
27.548,0.01,0.02,0.01,0.00,-0.00,-0.00
27.549,-0.02,0.01,0.01,0.00,-0.00,-0.00
27.551,-0.02,0.01,0.01,0.00,-0.00,-0.00
27.551,0.00,0.01,-0.00,0.00,-0.00,-0.00
27.552,0.00,0.01,-0.00,-0.00,-0.00,0.00
27.555,0.00,0.01,-0.00,0.00,-0.00,-0.00
27.556,0.00,0.01,-0.00,0.00,0.00,-0.00
27.558,-0.01,0.01,0.01,0.00,0.00,-0.00
27.56,-0.01,0.01,0.01,0.00,-0.00,-0.00
27.56,-0.01,0.01,-0.00,0.00,-0.00,-0.00
27.563,-0.01,0.01,-0.00,0.00,-0.00,0.00
27.563,-0.01,0.01,-0.00,0.00,-0.00,-0.00
27.563,0.03,-0.01,-0.01,0.00,-0.00,-0.00
27.567,0.03,-0.01,-0.01,0.00,-0.00,-0.00
27.567,-0.01,0.01,-0.01,0.00,-0.00,-0.00
27.571,-0.01,0.01,-0.01,-0.00,0.00,-0.00
27.571,-0.01,0.01,-0.01,0.00,-0.00,-0.00
27.571,0.02,0.02,-0.01,0.00,-0.00,-0.00
27.575,0.02,0.02,-0.01,0.00,-0.00,-0.00
27.576,0.02,0.02,-0.01,0.00,-0.00,-0.00
27.576,0.01,0.03,-0.02,0.00,-0.00,-0.00
27.58,0.01,0.03,-0.02,0.00,-0.00,0.00
27.58,0.02,0.01,-0.02,0.00,-0.00,0.00
27.586,0.02,0.01,-0.02,0.00,-0.00,-0.00
27.587,-0.01,0.03,-0.00,0.00,-0.00,-0.00
27.588,-0.01,0.03,-0.00,0.00,0.00,-0.00
27.588,-0.01,0.03,-0.00,0.00,-0.00,-0.00
27.588,-0.02,0.00,-0.01,0.00,-0.00,-0.00
27.591,-0.02,0.00,-0.01,0.00,-0.00,-0.00
27.591,-0.02,0.00,-0.01,0.00,-0.00,0.00
27.591,0.02,0.01,-0.01,0.00,-0.00,0.00
27.595,0.02,0.01,-0.01,0.00,-0.00,-0.00
27.596,-0.01,0.01,-0.00,0.00,-0.00,-0.00
27.596,-0.01,0.01,-0.00,0.00,-0.00,0.00
27.618,0.01,0.01,-0.00,0.00,-0.00,0.00
27.619,0.01,0.01,-0.00,0.00,-0.00,0.00
27.619,-0.00,-0.00,-0.02,0.00,-0.00,0.00
27.619,-0.00,-0.00,-0.02,0.00,-0.00,0.00
27.62,-0.00,-0.00,-0.02,0.00,-0.00,0.00
27.62,-0.00,-0.00,-0.02,0.00,-0.00,-0.00
27.62,0.01,0.03,-0.01,0.00,-0.00,-0.00
27.62,0.01,0.03,-0.01,0.00,-0.00,-0.00
27.621,0.01,0.03,-0.01,0.00,-0.00,-0.00
27.621,-0.00,0.01,-0.01,0.00,-0.00,-0.00
27.621,-0.00,0.01,-0.01,0.00,-0.00,-0.00
27.621,-0.00,0.01,-0.01,0.00,-0.00,-0.00
27.622,0.00,-0.01,-0.01,0.00,-0.00,-0.00
27.622,0.00,-0.01,-0.01,0.00,-0.00,0.00
27.622,0.02,0.03,-0.01,0.00,-0.00,0.00
27.624,0.02,0.03,-0.01,0.00,-0.00,-0.00
27.624,0.02,0.03,-0.01,0.00,-0.00,0.00
27.625,-0.00,-0.00,0.00,0.00,-0.00,0.00
27.628,-0.00,-0.00,0.00,0.00,0.00,0.00
27.628,-0.00,0.02,-0.00,0.00,0.00,0.00
27.631,-0.00,0.02,-0.00,0.00,-0.00,0.00
27.632,-0.00,0.02,-0.00,0.00,-0.00,0.00
27.632,0.01,0.00,-0.01,0.00,-0.00,0.00
27.636,0.01,0.00,-0.01,0.00,-0.00,0.00
27.637,0.01,0.00,-0.01,0.00,0.00,0.00
27.637,0.01,0.01,0.00,0.00,0.00,0.00
27.64,0.01,-0.00,-0.01,0.00,0.00,0.00
27.64,0.01,-0.00,-0.01,-0.00,-0.00,-0.00
27.643,0.01,-0.00,-0.01,0.00,-0.00,-0.00
27.643,0.01,-0.00,-0.01,0.00,0.00,-0.00
27.644,0.01,0.00,-0.01,0.00,0.00,-0.00
27.648,0.01,0.00,-0.01,0.00,-0.00,0.00
27.648,-0.00,0.01,-0.01,0.00,-0.00,0.00
27.651,-0.00,0.01,-0.01,0.00,-0.00,0.00
27.652,-0.00,0.01,-0.01,0.00,-0.00,-0.00
27.652,0.02,0.03,-0.01,0.00,-0.00,-0.00
27.655,0.02,0.03,-0.01,0.01,-0.00,-0.00
27.656,0.03,0.02,-0.00,0.01,-0.00,-0.00
27.656,0.03,0.02,-0.00,0.00,-0.00,-0.00
27.66,-0.02,0.01,0.00,0.00,-0.00,-0.00
27.661,-0.02,0.01,0.00,0.00,-0.00,-0.00
27.664,-0.02,0.01,0.00,0.00,0.00,-0.00
27.664,-0.02,0.01,0.00,0.00,0.00,0.00
27.665,0.02,0.03,-0.01,0.00,0.00,0.00
27.668,0.02,0.03,-0.01,0.00,0.00,-0.00
27.669,-0.00,0.00,0.00,0.00,0.00,-0.00
27.672,-0.00,0.00,0.00,0.00,0.00,-0.00
27.672,-0.00,0.00,0.00,0.00,-0.00,0.00
27.673,0.03,0.00,0.00,0.00,-0.00,0.00
27.676,0.03,0.00,0.00,0.00,-0.00,0.00
27.676,0.03,0.00,0.00,0.00,0.00,0.00
27.676,-0.01,0.01,0.01,0.00,0.00,0.00
27.681,-0.01,0.01,0.01,0.00,-0.00,-0.00
27.681,0.00,-0.00,-0.00,0.00,-0.00,-0.00
27.7,0.00,-0.00,-0.00,0.00,-0.00,-0.00
27.701,0.00,-0.00,-0.00,0.00,-0.00,-0.00
27.701,-0.01,-0.01,-0.01,0.00,-0.00,-0.00
27.701,-0.01,-0.01,-0.01,0.00,-0.00,0.00
27.701,-0.01,0.01,0.01,0.00,-0.00,0.00
27.702,-0.01,0.01,0.01,0.00,-0.00,-0.00
27.702,0.02,-0.01,-0.00,0.00,-0.00,-0.00
27.702,0.02,-0.01,-0.00,0.00,-0.00,-0.00
27.703,0.02,-0.01,-0.00,0.00,-0.00,0.00
27.703,0.01,0.02,-0.02,0.00,-0.00,0.00
27.703,0.01,0.02,-0.02,0.00,-0.00,-0.00
27.703,0.01,0.02,-0.02,0.00,-0.00,-0.00
27.704,0.01,0.01,0.00,0.00,-0.00,-0.00
27.704,0.01,0.01,0.00,0.00,0.00,0.00
27.704,0.01,0.01,0.00,0.00,0.00,-0.00
27.704,0.02,0.03,-0.00,0.00,0.00,-0.00
27.707,0.02,0.03,-0.00,0.00,0.00,-0.00
27.708,0.01,0.01,-0.00,0.00,0.00,-0.00
27.712,0.01,0.01,-0.00,0.00,-0.00,0.00
27.713,0.01,0.01,-0.00,0.00,-0.00,-0.00
27.713,-0.01,0.02,-0.01,0.00,-0.00,-0.00
27.715,-0.01,0.02,-0.01,0.00,-0.00,-0.00
