
time,ax,ay,az,wx,wy,wz
44.543,-2.16,-0.54,-0.68,-0.57,-3.11,0.45
44.548,-1.86,-0.67,-0.83,-0.57,-3.11,0.45
44.548,-1.86,-0.67,-0.83,-0.57,-2.93,0.47
44.551,-1.86,-0.67,-0.83,-0.57,-2.74,0.49
44.554,-1.53,-0.77,-0.88,-0.57,-2.74,0.49
44.554,-1.53,-0.77,-0.88,-0.57,-2.52,0.50
44.556,-1.19,-0.94,-0.98,-0.57,-2.52,0.50
44.556,-1.19,-0.94,-0.98,-0.57,-2.30,0.50
44.559,-1.19,-0.94,-0.98,-0.58,-2.08,0.50
44.559,-0.83,-1.07,-1.08,-0.58,-2.08,0.50
44.559,-0.83,-1.07,-1.08,-0.58,-1.85,0.49
44.563,-0.83,-1.07,-1.08,-0.59,-1.62,0.47
44.563,-0.56,-1.15,-1.15,-0.59,-1.62,0.47
44.563,-0.56,-1.15,-1.15,-0.60,-1.39,0.45
44.567,-0.35,-1.21,-1.18,-0.60,-1.39,0.45
44.568,-0.35,-1.21,-1.18,-0.62,-1.15,0.42
44.572,-0.35,-1.21,-1.18,-0.63,-0.91,0.40
44.573,-0.24,-1.25,-1.18,-0.63,-0.91,0.40
44.573,-0.24,-1.25,-1.18,-0.65,-0.67,0.37
44.598,-0.24,-1.25,-1.18,-0.67,-0.43,0.34
44.598,-0.20,-1.23,-1.14,-0.67,-0.43,0.34
44.598,-0.20,-1.23,-1.14,-0.68,-0.19,0.32
44.599,-0.27,-1.20,-1.08,-0.68,-0.19,0.32
44.599,-0.27,-1.20,-1.08,-0.70,0.06,0.29
44.599,-0.27,-1.20,-1.08,-0.72,0.29,0.27
44.599,-0.42,-1.10,-1.02,-0.72,0.29,0.27
44.6,-0.42,-1.10,-1.02,-0.73,0.53,0.26
44.6,-0.60,-1.00,-0.88,-0.73,0.53,0.26
44.6,-0.60,-1.00,-0.88,-0.75,0.76,0.24
44.6,-0.60,-1.00,-0.88,-0.76,0.99,0.23
44.6,-0.60,-1.00,-0.88,-0.77,1.21,0.22
44.601,-0.80,-0.88,-0.70,-0.77,1.21,0.22
44.601,-0.80,-0.88,-0.70,-0.77,1.43,0.22
44.601,-0.93,-0.77,-0.49,-0.77,1.43,0.22
44.601,-0.93,-0.77,-0.49,-0.78,1.65,0.21
44.601,-0.98,-0.69,-0.31,-0.78,1.65,0.21
44.602,-0.98,-0.69,-0.31,-0.78,1.85,0.20
44.602,-0.98,-0.69,-0.31,-0.78,2.05,0.20
44.604,-0.98,-0.69,-0.31,-0.78,2.24,0.19
44.604,-0.99,-0.61,-0.13,-0.78,2.24,0.19
44.617,-1.00,-0.53,0.08,-0.78,2.24,0.19
44.617,-1.00,-0.53,0.08,-0.77,2.43,0.18
44.617,-1.00,-0.53,0.08,-0.76,2.60,0.17
44.617,-1.00,-0.53,0.08,-0.75,2.77,0.15
44.617,-0.95,-0.46,0.27,-0.75,2.77,0.15
44.617,-0.94,-0.42,0.46,-0.75,2.77,0.15
44.617,-0.94,-0.42,0.46,-0.73,2.93,0.14
44.62,-0.94,-0.42,0.46,-0.71,3.08,0.12
44.62,-0.87,-0.33,0.67,-0.71,3.08,0.12
44.62,-0.87,-0.33,0.67,-0.68,3.22,0.10
44.622,-0.87,-0.33,0.67,-0.66,3.35,0.08
44.623,-0.80,-0.28,0.88,-0.66,3.35,0.08
44.623,-0.80,-0.28,0.88,-0.63,3.48,0.05
44.628,-0.69,-0.19,1.12,-0.63,3.48,0.05
44.628,-0.69,-0.19,1.12,-0.59,3.60,0.02
44.63,-0.69,-0.19,1.12,-0.55,3.72,-0.01
44.63,-0.58,-0.12,1.46,-0.55,3.72,-0.01
44.63,-0.58,-0.12,1.46,-0.50,3.83,-0.04
44.634,-0.58,-0.12,1.46,-0.44,3.95,-0.08
44.635,-0.41,-0.05,1.84,-0.44,3.95,-0.08
44.638,-0.41,-0.05,1.84,-0.38,4.06,-0.12
44.638,-0.30,0.06,2.29,-0.38,4.06,-0.12
44.638,-0.30,0.06,2.29,-0.31,4.18,-0.16
44.642,-0.30,0.06,2.29,-0.24,4.30,-0.20
44.643,-0.20,0.14,2.79,-0.24,4.30,-0.20
44.643,-0.20,0.14,2.79,-0.16,4.41,-0.24
44.648,-0.14,0.24,3.28,-0.16,4.41,-0.24
44.648,-0.14,0.24,3.28,-0.08,4.52,-0.28
44.65,-0.14,0.24,3.28,0.01,4.62,-0.32
44.65,-0.17,0.35,3.57,0.01,4.62,-0.32
44.65,-0.17,0.35,3.57,0.08,4.72,-0.35
44.654,-0.17,0.35,3.57,0.15,4.79,-0.38
44.654,-0.32,0.48,3.61,0.15,4.79,-0.38
44.659,-0.32,0.48,3.61,0.20,4.85,-0.40
44.659,-0.50,0.61,3.43,0.20,4.85,-0.40
44.66,-0.50,0.61,3.43,0.24,4.89,-0.42
44.663,-0.50,0.61,3.43,0.26,4.90,-0.43
44.663,-0.63,0.76,3.07,0.26,4.90,-0.43
44.663,-0.63,0.76,3.07,0.24,4.89,-0.44
44.668,-0.63,0.76,3.07,0.15,4.87,-0.43
44.668,-0.83,0.91,2.30,0.15,4.87,-0.43
44.67,-0.83,0.91,2.30,-0.07,4.83,-0.41
44.671,-1.11,1.11,-0.08,-0.07,4.83,-0.41
44.671,-1.11,1.11,-0.08,-0.38,4.73,-0.36
44.675,-1.11,1.11,-0.08,-0.70,4.51,-0.32
44.675,-1.06,1.42,-1.22,-0.70,4.51,-0.32
44.679,-1.06,1.42,-1.22,-0.99,4.16,-0.27
44.679,-1.06,1.42,-1.22,-1.25,3.72,-0.24
44.679,-0.71,1.63,-0.92,-1.25,3.72,-0.24
44.683,-0.71,1.63,-0.92,-1.49,3.21,-0.22
44.683,-0.40,1.60,-0.71,-1.49,3.21,-0.22
44.683,-0.40,1.60,-0.71,-1.69,2.65,-0.20
44.688,-0.24,1.43,-0.43,-1.69,2.65,-0.20
44.688,-0.24,1.43,-0.43,-1.86,2.05,-0.20
44.691,-0.24,1.43,-0.43,-1.99,1.44,-0.19
44.692,-0.24,1.43,-0.43,-2.09,0.83,-0.19
44.692,-0.26,1.12,-0.11,-2.09,0.83,-0.19
44.695,-0.26,1.12,-0.11,-2.16,0.23,-0.19
44.696,-0.40,0.86,0.13,-2.16,0.23,-0.19
44.699,-0.40,0.86,0.13,-2.20,-0.33,-0.19
44.699,-0.40,0.86,0.13,-2.22,-0.86,-0.18
44.7,-0.58,0.57,0.22,-2.22,-0.86,-0.18
44.704,-0.58,0.57,0.22,-2.21,-1.34,-0.18
44.705,-0.84,0.31,0.25,-2.21,-1.34,-0.18
44.705,-0.84,0.31,0.25,-2.18,-1.77,-0.17
44.708,-1.13,0.05,0.21,-2.18,-1.77,-0.17
44.708,-1.13,0.05,0.21,-2.14,-2.16,-0.16
44.712,-1.13,0.05,0.21,-2.09,-2.49,-0.14
44.712,-1.31,-0.15,0.06,-2.09,-2.49,-0.14
44.712,-1.31,-0.15,0.06,-2.04,-2.77,-0.13
44.716,-1.31,-0.15,0.06,-1.98,-3.01,-0.11
44.716,-1.37,-0.26,-0.17,-1.98,-3.01,-0.11
44.719,-1.37,-0.26,-0.17,-1.91,-3.21,-0.10
44.719,-1.39,-0.28,-0.47,-1.91,-3.21,-0.10
44.724,-1.39,-0.28,-0.47,-1.85,-3.37,-0.08
44.725,-1.39,-0.28,-0.47,-1.79,-3.50,-0.07
44.725,-1.41,-0.32,-0.80,-1.79,-3.50,-0.07
44.725,-1.41,-0.32,-0.80,-1.74,-3.60,-0.07
44.729,-1.38,-0.31,-1.15,-1.74,-3.60,-0.07
44.73,-1.38,-0.31,-1.15,-1.69,-3.68,-0.07
44.73,-1.38,-0.31,-1.15,-1.64,-3.73,-0.07
44.754,-1.29,-0.35,-1.47,-1.64,-3.73,-0.07
44.754,-1.29,-0.35,-1.47,-1.59,-3.75,-0.07
44.754,-1.29,-0.35,-1.47,-1.55,-3.75,-0.08
44.755,-1.31,-0.39,-1.77,-1.55,-3.75,-0.08
44.755,-1.31,-0.39,-1.77,-1.52,-3.72,-0.08
44.755,-1.39,-0.42,-2.11,-1.52,-3.72,-0.08
44.755,-1.39,-0.42,-2.11,-1.49,-3.68,-0.08
44.755,-1.39,-0.42,-2.11,-1.46,-3.63,-0.08
44.755,-1.50,-0.44,-2.39,-1.46,-3.63,-0.08
44.755,-1.50,-0.44,-2.39,-1.44,-3.55,-0.07
44.755,-1.52,-0.44,-2.63,-1.44,-3.55,-0.07
44.756,-1.52,-0.44,-2.63,-1.42,-3.47,-0.07
44.756,-1.52,-0.44,-2.63,-1.40,-3.35,-0.06
44.756,-1.52,-0.49,-2.78,-1.40,-3.35,-0.06
44.756,-1.52,-0.49,-2.78,-1.38,-3.23,-0.05
44.756,-1.52,-0.49,-2.78,-1.37,-3.09,-0.05
44.756,-1.47,-0.48,-2.85,-1.37,-3.09,-0.05
44.76,-1.47,-0.48,-2.85,-1.35,-2.95,-0.04
44.761,-1.38,-0.53,-2.90,-1.35,-2.95,-0.04
44.775,-1.38,-0.53,-2.90,-1.33,-2.81,-0.04
44.775,-1.38,-0.53,-2.90,-1.31,-2.66,-0.03
44.775,-1.26,-0.62,-2.83,-1.31,-2.66,-0.03
44.776,-1.26,-0.62,-2.83,-1.29,-2.51,-0.04
44.776,-1.26,-0.62,-2.83,-1.27,-2.36,-0.04
44.776,-1.07,-0.68,-2.75,-1.27,-2.36,-0.04
44.776,-1.07,-0.68,-2.75,-1.24,-2.20,-0.05
44.776,-0.82,-0.73,-2.61,-1.24,-2.20,-0.05
44.776,-0.82,-0.73,-2.61,-1.21,-2.03,-0.06
44.777,-0.82,-0.73,-2.61,-1.17,-1.85,-0.07
44.777,-0.62,-0.70,-2.50,-1.17,-1.85,-0.07
44.777,-0.62,-0.70,-2.50,-1.13,-1.67,-0.09
44.781,-0.45,-0.72,-2.37,-1.13,-1.67,-0.09
44.782,-0.45,-0.72,-2.37,-1.08,-1.49,-0.10
44.782,-0.45,-0.72,-2.37,-1.03,-1.31,-0.11
44.785,-0.43,-0.73,-2.18,-1.03,-1.31,-0.11
44.785,-0.43,-0.73,-2.18,-0.98,-1.13,-0.12
44.792,-0.38,-0.72,-2.03,-0.98,-1.13,-0.12
44.793,-0.38,-0.72,-2.03,-0.92,-0.96,-0.13
44.793,-0.38,-0.72,-2.03,-0.86,-0.79,-0.14
44.793,-0.41,-0.63,-1.91,-0.86,-0.79,-0.14
44.793,-0.41,-0.63,-1.91,-0.81,-0.64,-0.15
44.794,-0.41,-0.63,-1.91,-0.75,-0.50,-0.16
44.797,-0.37,-0.59,-1.82,-0.75,-0.50,-0.16
44.797,-0.37,-0.59,-1.82,-0.69,-0.36,-0.16
44.8,-0.35,-0.51,-1.74,-0.69,-0.36,-0.16
44.8,-0.35,-0.51,-1.74,-0.63,-0.24,-0.16
44.801,-0.35,-0.51,-1.74,-0.58,-0.13,-0.16
44.812,-0.28,-0.45,-1.67,-0.58,-0.13,-0.16
44.813,-0.28,-0.45,-1.67,-0.52,-0.03,-0.17
44.813,-0.21,-0.44,-1.63,-0.52,-0.03,-0.17
44.813,-0.21,-0.44,-1.63,-0.46,0.06,-0.17
44.813,-0.21,-0.44,-1.63,-0.40,0.15,-0.17
44.813,-0.09,-0.43,-1.59,-0.40,0.15,-0.17
44.813,-0.09,-0.43,-1.59,-0.35,0.23,-0.17
44.813,-0.09,-0.43,-1.59,-0.29,0.31,-0.17
44.817,0.02,-0.44,-1.55,-0.29,0.31,-0.17
44.817,0.02,-0.44,-1.55,-0.24,0.39,-0.17
44.82,0.16,-0.44,-1.43,-0.24,0.39,-0.17
44.82,0.16,-0.44,-1.43,-0.19,0.46,-0.17
44.821,0.16,-0.44,-1.43,-0.14,0.52,-0.17
44.826,0.23,-0.45,-1.30,-0.14,0.52,-0.17
44.826,0.23,-0.45,-1.30,-0.09,0.58,-0.17
44.829,0.23,-0.45,-1.30,-0.04,0.63,-0.16
44.829,0.26,-0.44,-1.14,-0.04,0.63,-0.16
44.829,0.26,-0.44,-1.14,0.02,0.69,-0.15
44.833,0.26,-0.44,-1.14,0.07,0.73,-0.14
44.834,0.36,-0.49,-0.94,0.07,0.73,-0.14
44.834,0.36,-0.49,-0.94,0.11,0.77,-0.13
44.838,0.43,-0.50,-0.69,0.11,0.77,-0.13
44.838,0.43,-0.50,-0.69,0.16,0.80,-0.12
44.841,0.49,-0.50,-0.51,0.16,0.80,-0.12
44.841,0.49,-0.50,-0.51,0.20,0.82,-0.10
44.841,0.49,-0.50,-0.51,0.24,0.84,-0.08
44.845,0.49,-0.50,-0.51,0.28,0.84,-0.06
44.846,0.57,-0.47,-0.32,0.28,0.84,-0.06
44.849,0.68,-0.39,-0.14,0.28,0.84,-0.06
44.849,0.68,-0.39,-0.14,0.31,0.83,-0.04
44.85,0.68,-0.39,-0.14,0.33,0.81,-0.02
44.853,0.83,-0.35,0.03,0.33,0.81,-0.02
44.853,0.83,-0.35,0.03,0.35,0.78,0.00
44.856,0.83,-0.35,0.03,0.35,0.74,0.03
44.857,0.83,-0.35,0.03,0.34,0.69,0.06
44.858,0.91,-0.30,0.11,0.34,0.69,0.06
44.86,1.02,-0.30,0.10,0.34,0.69,0.06
44.861,1.02,-0.30,0.10,0.31,0.61,0.10
44.861,1.02,-0.30,0.10,0.25,0.51,0.14
44.865,1.08,-0.21,-0.14,0.25,0.51,0.14
44.866,1.08,-0.21,-0.14,0.17,0.40,0.19
44.87,1.08,-0.21,-0.14,0.06,0.26,0.25
44.871,1.18,-0.06,-0.41,0.06,0.26,0.25
44.871,1.18,-0.06,-0.41,-0.04,0.12,0.29
44.88,1.42,0.02,-0.35,-0.04,0.12,0.29
44.881,1.42,0.02,-0.35,-0.14,-0.02,0.34
44.881,1.42,0.02,-0.35,-0.23,-0.15,0.37
44.881,1.71,0.01,-0.10,-0.23,-0.15,0.37
44.882,1.71,0.01,-0.10,-0.30,-0.27,0.39
44.882,1.71,0.01,-0.10,-0.36,-0.36,0.40
44.882,1.93,-0.05,0.27,-0.36,-0.36,0.40
44.882,1.93,-0.05,0.27,-0.39,-0.44,0.39
44.908,2.01,-0.16,0.64,-0.39,-0.44,0.39
44.908,2.01,-0.16,0.64,-0.41,-0.49,0.38
44.908,1.93,-0.23,0.95,-0.41,-0.49,0.38
44.908,1.93,-0.23,0.95,-0.41,-0.52,0.37
44.909,1.93,-0.23,0.95,-0.40,-0.53,0.36
44.909,1.69,-0.35,1.16,-0.40,-0.53,0.36
44.909,1.69,-0.35,1.16,-0.38,-0.50,0.35
44.909,1.69,-0.35,1.16,-0.35,-0.46,0.34
44.909,1.34,-0.40,1.29,-0.35,-0.46,0.34
44.909,1.34,-0.40,1.29,-0.31,-0.41,0.33
44.909,1.34,-0.40,1.29,-0.27,-0.33,0.33
44.909,0.99,-0.41,1.28,-0.27,-0.33,0.33
44.91,0.68,-0.43,1.15,-0.27,-0.33,0.33
44.91,0.68,-0.43,1.15,-0.23,-0.25,0.33
44.91,0.68,-0.43,1.15,-0.19,-0.17,0.33
44.91,0.68,-0.43,1.15,-0.15,-0.07,0.33
44.91,0.40,-0.43,1.00,-0.15,-0.07,0.33
44.91,0.40,-0.43,1.00,-0.12,0.01,0.34
44.914,0.40,-0.43,1.00,-0.09,0.10,0.35
44.914,0.18,-0.45,0.78,-0.09,0.10,0.35
44.927,0.18,-0.45,0.78,-0.06,0.18,0.36
44.928,0.06,-0.44,0.60,-0.06,0.18,0.36
44.928,0.06,-0.44,0.60,-0.04,0.25,0.37
44.928,-0.01,-0.43,0.42,-0.04,0.25,0.37
44.928,-0.01,-0.43,0.42,-0.02,0.31,0.38
44.928,-0.01,-0.43,0.42,-0.00,0.37,0.39
44.928,-0.13,-0.43,0.31,-0.00,0.37,0.39
44.928,-0.13,-0.43,0.31,0.01,0.42,0.41
44.929,-0.13,-0.43,0.31,0.02,0.47,0.42
44.929,-0.13,-0.38,0.27,0.02,0.47,0.42
44.931,-0.13,-0.38,0.27,0.03,0.50,0.43
44.932,-0.13,-0.38,0.27,0.04,0.53,0.44
44.932,-0.08,-0.35,0.27,0.04,0.53,0.44
44.936,-0.08,-0.35,0.27,0.05,0.55,0.45
44.937,-0.06,-0.33,0.33,0.05,0.55,0.45
44.941,-0.06,-0.33,0.33,0.06,0.57,0.45
44.942,-0.06,-0.33,0.33,0.07,0.58,0.46
44.943,-0.06,-0.33,0.33,0.08,0.58,0.46
44.944,-0.06,-0.33,0.33,0.09,0.58,0.47
44.945,-0.02,-0.29,0.40,0.09,0.58,0.47
44.945,0.01,-0.22,0.50,0.09,0.58,0.47
44.947,0.00,-0.15,0.56,0.09,0.58,0.47
44.947,0.00,-0.15,0.56,0.10,0.58,0.47
44.951,0.00,-0.15,0.56,0.11,0.57,0.48
44.951,0.00,-0.15,0.56,0.12,0.56,0.48
44.951,-0.05,-0.08,0.62,0.12,0.56,0.48
44.955,-0.05,-0.08,0.62,0.13,0.54,0.49
44.955,-0.09,0.02,0.73,0.13,0.54,0.49
44.96,-0.09,0.02,0.73,0.14,0.52,0.50
44.96,-0.14,0.08,0.85,0.14,0.52,0.50
44.96,-0.14,0.08,0.85,0.15,0.49,0.50
44.963,-0.14,0.08,0.85,0.16,0.46,0.51
44.963,-0.22,0.10,0.95,0.16,0.46,0.51
44.963,-0.22,0.10,0.95,0.16,0.43,0.52
44.967,-0.22,0.10,0.95,0.17,0.40,0.53
44.968,-0.28,0.09,0.97,0.17,0.40,0.53
44.972,-0.28,0.09,0.97,0.17,0.36,0.54
44.972,-0.34,0.05,0.94,0.17,0.36,0.54
44.972,-0.34,0.05,0.94,0.17,0.32,0.55
44.976,-0.34,0.05,0.94,0.17,0.27,0.56
44.976,-0.39,-0.07,0.84,0.17,0.27,0.56
44.979,-0.39,-0.07,0.84,0.17,0.23,0.57
44.979,-0.39,-0.07,0.84,0.16,0.18,0.58
44.979,-0.38,-0.19,0.70,0.16,0.18,0.58
44.983,-0.38,-0.19,0.70,0.16,0.14,0.58
44.983,-0.40,-0.34,0.54,0.16,0.14,0.58
44.984,-0.40,-0.34,0.54,0.15,0.10,0.58
44.987,-0.39,-0.51,0.39,0.15,0.10,0.58
44.987,-0.39,-0.51,0.39,0.15,0.06,0.57
44.993,-0.39,-0.51,0.39,0.14,0.03,0.57
44.993,-0.32,-0.64,0.27,0.14,0.03,0.57
44.994,-0.32,-0.64,0.27,0.13,0.01,0.55
44.995,-0.32,-0.64,0.27,0.13,-0.01,0.54
44.995,-0.27,-0.81,0.16,0.13,-0.01,0.54
44.999,-0.27,-0.81,0.16,0.12,-0.01,0.52
45.0,-0.26,-0.94,0.07,0.12,-0.01,0.52
45.0,-0.26,-0.94,0.07,0.11,-0.01,0.50
45.004,-0.25,-1.01,-0.03,0.11,-0.01,0.50
45.004,-0.25,-1.01,-0.03,0.09,0.00,0.48
45.004,-0.25,-1.01,-0.03,0.08,0.02,0.45
45.012,-0.22,-1.06,-0.12,0.08,0.02,0.45
45.013,-0.22,-1.06,-0.12,0.07,0.04,0.43
45.013,-0.22,-1.06,-0.12,0.06,0.08,0.40
45.013,-0.22,-1.07,-0.20,0.06,0.08,0.40
45.013,-0.22,-1.07,-0.20,0.04,0.12,0.38
45.015,-0.24,-1.08,-0.27,0.04,0.12,0.38
45.016,-0.24,-1.08,-0.27,0.02,0.16,0.35
45.036,-0.24,-1.08,-0.27,0.01,0.21,0.32
45.036,-0.24,-1.08,-0.27,-0.01,0.27,0.30
45.036,-0.25,-1.02,-0.31,-0.01,0.27,0.30
45.037,-0.25,-1.02,-0.31,-0.03,0.32,0.28
45.037,-0.29,-0.93,-0.33,-0.03,0.32,0.28
45.037,-0.29,-0.93,-0.33,-0.04,0.38,0.26
45.037,-0.33,-0.82,-0.29,-0.04,0.38,0.26
45.037,-0.33,-0.82,-0.29,-0.05,0.43,0.24
45.037,-0.33,-0.82,-0.29,-0.07,0.49,0.22
45.037,-0.34,-0.72,-0.24,-0.07,0.49,0.22
45.037,-0.34,-0.72,-0.24,-0.08,0.54,0.21
45.038,-0.34,-0.72,-0.24,-0.09,0.59,0.19
45.038,-0.40,-0.64,-0.18,-0.09,0.59,0.19
45.057,-0.40,-0.64,-0.18,-0.09,0.64,0.18
45.057,-0.40,-0.64,-0.18,-0.10,0.68,0.17
45.058,-0.39,-0.59,-0.14,-0.10,0.68,0.17
45.058,-0.39,-0.59,-0.14,-0.10,0.71,0.17
45.058,-0.39,-0.59,-0.14,-0.10,0.75,0.16
45.058,-0.38,-0.55,-0.08,-0.10,0.75,0.16
45.058,-0.36,-0.51,-0.04,-0.10,0.75,0.16
45.059,-0.36,-0.51,-0.04,-0.10,0.77,0.15
45.059,-0.36,-0.50,0.04,-0.10,0.77,0.15
45.059,-0.36,-0.50,0.04,-0.10,0.79,0.15
45.059,-0.36,-0.50,0.04,-0.09,0.81,0.15
45.059,-0.40,-0.52,0.11,-0.09,0.81,0.15
45.059,-0.40,-0.52,0.11,-0.09,0.81,0.15
45.06,-0.40,-0.52,0.11,-0.08,0.82,0.16
45.06,-0.40,-0.52,0.11,-0.07,0.81,0.16
45.06,-0.41,-0.52,0.25,-0.07,0.81,0.16
45.064,-0.41,-0.52,0.25,-0.05,0.81,0.17
45.064,-0.47,-0.52,0.41,-0.05,0.81,0.17
45.064,-0.47,-0.52,0.41,-0.04,0.79,0.18
45.067,-0.50,-0.56,0.58,-0.04,0.79,0.18
45.08,-0.50,-0.56,0.58,-0.02,0.78,0.19
45.08,-0.50,-0.56,0.58,0.00,0.76,0.21
45.08,-0.50,-0.56,0.58,0.02,0.74,0.22
45.081,-0.53,-0.56,0.72,0.02,0.74,0.22
45.081,-0.53,-0.56,0.72,0.04,0.72,0.23
45.081,-0.50,-0.57,0.85,0.04,0.72,0.23
45.081,-0.50,-0.58,0.96,0.04,0.72,0.23
45.081,-0.50,-0.58,0.96,0.07,0.69,0.24
45.081,-0.50,-0.58,0.96,0.09,0.67,0.25
45.084,-0.50,-0.58,0.96,0.11,0.65,0.26
45.084,-0.50,-0.58,0.96,0.13,0.63,0.27
45.084,-0.49,-0.59,1.02,0.13,0.63,0.27
45.087,-0.46,-0.64,1.05,0.13,0.63,0.27
45.087,-0.46,-0.64,1.05,0.15,0.61,0.28
45.092,-0.46,-0.64,1.05,0.17,0.60,0.28
45.092,-0.42,-0.72,1.07,0.17,0.60,0.28
45.092,-0.42,-0.72,1.07,0.19,0.59,0.28
45.095,-0.42,-0.72,1.07,0.20,0.58,0.29
45.096,-0.35,-0.77,1.06,0.20,0.58,0.29
45.099,-0.35,-0.77,1.06,0.22,0.58,0.29
45.099,-0.35,-0.77,1.06,0.24,0.58,0.28
45.099,-0.32,-0.85,1.05,0.24,0.58,0.28
45.102,-0.32,-0.85,1.05,0.25,0.59,0.28
45.102,-0.29,-0.99,1.00,0.25,0.59,0.28
45.103,-0.29,-0.99,1.00,0.27,0.60,0.27
45.107,-0.29,-0.99,1.00,0.28,0.62,0.26
45.109,-0.19,-1.10,0.96,0.28,0.62,0.26
45.109,-0.19,-1.10,0.96,0.30,0.63,0.26
45.114,-0.19,-1.10,0.96,0.31,0.65,0.25
45.114,-0.16,-1.21,0.88,0.31,0.65,0.25
45.114,-0.16,-1.21,0.88,0.32,0.67,0.24
45.116,-0.11,-1.30,0.78,0.32,0.67,0.24
45.117,-0.11,-1.30,0.78,0.34,0.70,0.22
45.119,-0.11,-1.30,0.78,0.35,0.72,0.21
45.119,-0.06,-1.39,0.69,0.35,0.72,0.21
45.121,-0.06,-1.39,0.69,0.36,0.74,0.20
45.123,-0.04,-1.40,0.57,0.36,0.74,0.20
45.129,-0.02,-1.41,0.46,0.36,0.74,0.20
45.129,-0.02,-1.41,0.46,0.37,0.76,0.19
45.129,-0.02,-1.41,0.46,0.38,0.77,0.18
45.13,-0.02,-1.41,0.46,0.39,0.79,0.16
45.132,-0.02,-1.41,0.46,0.40,0.81,0.15
45.132,0.00,-1.36,0.39,0.40,0.81,0.15
45.136,0.00,-1.36,0.39,0.41,0.82,0.14
45.136,-0.07,-1.29,0.34,0.41,0.82,0.14
45.138,-0.07,-1.29,0.34,0.42,0.83,0.13
45.139,-0.07,-1.29,0.34,0.43,0.85,0.13
45.139,-0.14,-1.20,0.26,0.43,0.85,0.13
45.143,-0.14,-1.20,0.26,0.43,0.86,0.12
45.144,-0.15,-1.15,0.23,0.43,0.86,0.12
45.145,-0.15,-1.15,0.23,0.44,0.87,0.12
45.147,-0.18,-1.12,0.20,0.44,0.87,0.12
45.147,-0.18,-1.12,0.20,0.44,0.89,0.11
45.151,-0.18,-1.12,0.20,0.45,0.90,0.11
45.151,-0.18,-1.12,0.20,0.45,0.91,0.11
45.151,-0.22,-1.08,0.11,0.45,0.91,0.11
45.161,-0.22,-1.08,0.11,0.45,0.93,0.11
45.161,-0.19,-1.07,0.08,0.45,0.93,0.11
45.162,-0.19,-1.07,0.08,0.45,0.94,0.11
45.162,-0.19,-1.07,0.08,0.45,0.95,0.11
45.162,-0.16,-1.09,0.03,0.45,0.95,0.11
45.162,-0.16,-1.09,0.03,0.44,0.96,0.11
45.163,-0.11,-1.15,0.00,0.44,0.96,0.11
45.163,-0.11,-1.15,0.00,0.44,0.97,0.11
45.167,-0.04,-1.20,-0.05,0.44,0.97,0.11
45.167,-0.04,-1.20,-0.05,0.44,0.97,0.11
45.171,-0.04,-1.20,-0.05,0.43,0.98,0.10
45.171,-0.01,-1.25,-0.09,0.43,0.98,0.10
45.171,-0.01,-1.25,-0.09,0.43,0.98,0.10
45.187,-0.01,-1.25,-0.09,0.42,0.99,0.10
45.188,-0.03,-1.30,-0.10,0.42,0.99,0.10
45.188,-0.03,-1.30,-0.10,0.42,0.99,0.09
45.188,-0.03,-1.30,-0.10,0.41,0.98,0.09
45.189,-0.00,-1.30,-0.13,0.41,0.98,0.09
45.189,-0.00,-1.30,-0.13,0.41,0.98,0.08
45.189,-0.01,-1.34,-0.15,0.41,0.98,0.08
45.189,-0.01,-1.34,-0.15,0.41,0.97,0.08
45.19,-0.04,-1.32,-0.15,0.41,0.97,0.08
45.19,-0.04,-1.32,-0.15,0.41,0.96,0.07
45.218,0.00,-1.31,-0.17,0.41,0.96,0.07
45.218,0.00,-1.31,-0.17,0.41,0.96,0.07
45.218,0.00,-1.31,-0.17,0.40,0.95,0.06
45.218,0.00,-1.31,-0.17,0.40,0.94,0.06
45.218,-0.01,-1.30,-0.18,0.40,0.94,0.06
45.219,-0.01,-1.30,-0.18,0.40,0.92,0.05
45.219,-0.01,-1.30,-0.18,0.40,0.91,0.05
45.219,-0.04,-1.25,-0.16,0.40,0.91,0.05
45.219,-0.04,-1.25,-0.16,0.40,0.90,0.04
45.219,-0.04,-1.18,-0.13,0.40,0.90,0.04
45.219,-0.04,-1.18,-0.13,0.40,0.89,0.04
45.22,-0.12,-1.11,-0.11,0.40,0.89,0.04
45.22,-0.12,-1.11,-0.11,0.41,0.87,0.04
45.22,-0.12,-1.11,-0.11,0.41,0.86,0.04
45.22,-0.13,-1.04,-0.05,0.41,0.86,0.04
45.22,-0.13,-1.04,-0.05,0.41,0.84,0.03
45.221,-0.13,-1.04,-0.05,0.41,0.83,0.03
45.221,-0.08,-0.92,0.04,0.41,0.83,0.03
45.221,-0.08,-0.92,0.04,0.42,0.81,0.03
45.221,-0.08,-0.92,0.04,0.42,0.80,0.03
45.221,-0.14,-0.82,0.18,0.42,0.80,0.03
45.235,-0.14,-0.82,0.18,0.43,0.79,0.03
45.236,-0.16,-0.67,0.36,0.43,0.79,0.03
45.236,-0.16,-0.67,0.36,0.43,0.77,0.03
45.236,-0.17,-0.54,0.60,0.43,0.77,0.03
45.236,-0.17,-0.54,0.60,0.44,0.76,0.04
45.237,-0.17,-0.54,0.60,0.45,0.76,0.04
