
time,ax,ay,az,wx,wy,wz
0.158415,-0.0004,0.0239,-0.2586,-0.0888,0.1995,0.0741
0.158859,-0.0004,0.0239,-0.2586,-0.0888,0.1995,0.0741
0.159180,-0.0004,0.0239,-0.2586,-0.0912,0.2045,0.0704
0.159602,0.0804,-0.0533,-0.3229,-0.0912,0.2045,0.0704
0.160010,0.0804,-0.0533,-0.3229,-0.0912,0.2045,0.0704
0.160308,0.0804,-0.0533,-0.3229,-0.0961,0.2080,0.0644
0.160752,0.1769,-0.0683,-0.3194,-0.0961,0.2080,0.0644
0.161246,0.1769,-0.0683,-0.3194,-0.0961,0.2080,0.0644
0.161641,0.1769,-0.0683,-0.3194,-0.1022,0.2130,0.0594
0.162110,0.2354,-0.1398,-0.3359,-0.1022,0.2130,0.0594
0.162568,0.2354,-0.1398,-0.3359,-0.1022,0.2130,0.0594
0.162884,0.2354,-0.1398,-0.3359,-0.1096,0.2155,0.0496
0.163323,0.2319,-0.1492,-0.3296,-0.1096,0.2155,0.0496
0.163869,0.2319,-0.1492,-0.3296,-0.1096,0.2155,0.0496
0.164207,0.2319,-0.1492,-0.3296,-0.1144,0.2179,0.0411
0.164645,0.2236,-0.1516,-0.3281,-0.1144,0.2179,0.0411
0.165110,0.2236,-0.1516,-0.3281,-0.1144,0.2179,0.0411
0.165857,0.2236,-0.1516,-0.3281,-0.1206,0.2155,0.0338
0.166743,0.2613,-0.1398,-0.3339,-0.1206,0.2155,0.0338
0.167569,0.2613,-0.1398,-0.3339,-0.1206,0.2155,0.0338
0.168262,0.2613,-0.1398,-0.3339,-0.1266,0.2142,0.0252
0.169359,0.2598,-0.1317,-0.3265,-0.1266,0.2142,0.0252
0.170516,0.2598,-0.1317,-0.3265,-0.1266,0.2142,0.0252
0.171201,0.2598,-0.1317,-0.3265,-0.1303,0.2105,0.0166
0.172265,0.2274,-0.1029,-0.3233,-0.1303,0.2105,0.0166
0.173143,0.2274,-0.1029,-0.3233,-0.1303,0.2105,0.0166
0.173874,0.2274,-0.1029,-0.3233,-0.1352,0.2093,0.0081
0.174898,0.2242,-0.1207,-0.3001,-0.1352,0.2093,0.0081
0.175523,0.2242,-0.1207,-0.3001,-0.1352,0.2093,0.0081
0.175863,0.2242,-0.1207,-0.3001,-0.1401,0.2057,-0.0004
0.176235,0.2039,-0.1174,-0.2908,-0.1401,0.2057,-0.0004
0.176685,0.2039,-0.1174,-0.2908,-0.1401,0.2057,-0.0004
0.177045,0.2039,-0.1174,-0.2908,-0.1449,0.2057,-0.0091
0.177507,0.0912,-0.0405,-0.3376,-0.1449,0.2057,-0.0091
0.177941,0.0912,-0.0405,-0.3376,-0.1449,0.2057,-0.0091
0.178239,0.0912,-0.0405,-0.3376,-0.1523,0.2093,-0.0102
0.178617,-0.3336,0.1629,-0.4329,-0.1523,0.2093,-0.0102
0.179869,-0.3336,0.1629,-0.4329,-0.1523,0.2093,-0.0102
0.180236,-0.3336,0.1629,-0.4329,-0.1584,0.2118,-0.0016
0.180681,-0.3921,0.1494,-0.4094,-0.1584,0.2118,-0.0016
0.187882,-0.3921,0.1494,-0.4094,-0.1584,0.2118,-0.0016
0.188390,-0.3921,0.1494,-0.4094,-0.1646,0.2105,0.0056
0.188917,-0.3377,0.1420,-0.3529,-0.1646,0.2105,0.0056
0.189565,-0.3377,0.1420,-0.3529,-0.1646,0.2105,0.0056
0.189908,-0.3377,0.1420,-0.3529,-0.1706,0.2068,0.0129
0.190365,-0.2716,0.1159,-0.2964,-0.1706,0.2068,0.0129
0.190835,-0.2716,0.1159,-0.2964,-0.1706,0.2068,0.0129
0.191162,-0.2716,0.1159,-0.2964,-0.1743,0.1983,0.0179
0.191596,-0.2708,0.1047,-0.2920,-0.1743,0.1983,0.0179
0.192046,-0.2708,0.1047,-0.2920,-0.1743,0.1983,0.0179
0.192348,-0.2708,0.1047,-0.2920,-0.1779,0.1873,0.0203
0.192752,-0.3009,0.0979,-0.2346,-0.1779,0.1873,0.0203
0.193169,-0.3009,0.0979,-0.2346,-0.1779,0.1873,0.0203
0.193544,-0.3009,0.0979,-0.2346,-0.1804,0.1787,0.0239
0.193986,-0.2693,0.0821,-0.2093,-0.1804,0.1787,0.0239
0.194435,-0.2693,0.0821,-0.2093,-0.1804,0.1787,0.0239
0.194739,-0.2693,0.0821,-0.2093,-0.1841,0.1715,0.0264
0.195199,-0.2680,0.0645,-0.2270,-0.1841,0.1715,0.0264
0.195628,-0.2680,0.0645,-0.2270,-0.1841,0.1715,0.0264
0.195926,-0.2680,0.0645,-0.2270,-0.1841,0.1665,0.0264
0.196237,-0.2559,0.0101,-0.2158,-0.1841,0.1665,0.0264
0.196772,-0.2559,0.0101,-0.2158,-0.1841,0.1665,0.0264
0.197141,-0.2559,0.0101,-0.2158,-0.1865,0.1592,0.0289
0.197686,-0.1633,0.0399,-0.1637,-0.1865,0.1592,0.0289
0.198170,-0.1633,0.0399,-0.1637,-0.1865,0.1592,0.0289
0.198496,-0.1633,0.0399,-0.1637,-0.1865,0.1519,0.0289
0.198902,-0.1728,0.0057,-0.1216,-0.1865,0.1519,0.0289
0.199377,-0.1728,0.0057,-0.1216,-0.1865,0.1519,0.0289
0.199699,-0.1728,0.0057,-0.1216,-0.1877,0.1445,0.0276
0.200129,-0.1447,0.0265,-0.1364,-0.1877,0.1445,0.0276
0.200574,-0.1447,0.0265,-0.1364,-0.1877,0.1445,0.0276
0.200884,-0.1447,0.0265,-0.1364,-0.1865,0.1347,0.0276
0.201341,-0.1358,0.0133,-0.1304,-0.1865,0.1347,0.0276
0.201845,-0.1358,0.0133,-0.1304,-0.1865,0.1347,0.0276
0.202167,-0.1358,0.0133,-0.1304,-0.1877,0.1262,0.0289
0.202468,-0.1321,0.0171,-0.1073,-0.1877,0.1262,0.0289
0.202925,-0.1321,0.0171,-0.1073,-0.1877,0.1262,0.0289
0.203246,-0.1321,0.0171,-0.1073,-0.1877,0.1189,0.0301
0.203656,-0.1523,0.0240,-0.0892,-0.1877,0.1189,0.0301
0.204068,-0.1523,0.0240,-0.0892,-0.1877,0.1189,0.0301
0.204371,-0.1523,0.0240,-0.0892,-0.1889,0.1115,0.0314
0.204843,-0.1866,-0.0009,-0.0972,-0.1889,0.1115,0.0314
0.205349,-0.1866,-0.0009,-0.0972,-0.1889,0.1115,0.0314
0.205702,-0.1866,-0.0009,-0.0972,-0.1902,0.1067,0.0338
