
time,ax,ay,az,wx,wy,wz
7.396,0.12,0.04,-0.06,-0.00,0.01,-0.00
7.397,0.13,0.05,-0.06,-0.00,0.01,-0.00
7.397,0.13,0.05,-0.06,-0.00,0.01,-0.00
7.397,0.13,0.05,-0.06,-0.00,0.01,-0.00
7.399,0.14,0.03,-0.06,-0.00,0.01,-0.00
7.399,0.14,0.03,-0.06,-0.00,0.02,-0.01
7.403,0.15,0.06,-0.04,-0.00,0.02,-0.01
7.403,0.15,0.06,-0.04,-0.00,0.02,-0.01
7.403,0.15,0.06,-0.04,-0.01,0.02,-0.01
7.406,0.18,0.04,-0.06,-0.01,0.02,-0.01
7.406,0.18,0.04,-0.06,-0.01,0.03,-0.01
7.412,0.19,0.06,-0.07,-0.01,0.03,-0.01
7.413,0.19,0.06,-0.07,-0.01,0.03,-0.01
7.413,0.19,0.06,-0.07,-0.01,0.03,-0.01
7.414,0.19,0.06,-0.07,-0.01,0.03,-0.01
7.414,0.17,0.10,-0.07,-0.01,0.03,-0.01
7.414,0.17,0.10,-0.07,-0.01,0.03,-0.01
7.418,0.18,0.11,-0.07,-0.01,0.03,-0.01
7.419,0.18,0.11,-0.07,-0.01,0.03,-0.02
7.423,0.12,0.11,-0.05,-0.01,0.03,-0.02
7.424,0.12,0.11,-0.05,-0.01,0.04,-0.02
7.424,0.12,0.11,-0.05,-0.01,0.04,-0.02
7.426,0.12,0.11,-0.05,-0.01,0.04,-0.02
7.428,0.14,0.10,-0.05,-0.01,0.04,-0.02
7.428,0.14,0.10,-0.05,-0.01,0.04,-0.02
7.43,0.11,0.09,-0.03,-0.01,0.04,-0.02
7.431,0.11,0.09,-0.03,-0.01,0.04,-0.02
7.434,0.11,0.09,-0.03,-0.01,0.04,-0.03
7.434,0.11,0.08,-0.04,-0.01,0.04,-0.03
7.434,0.11,0.08,-0.04,-0.01,0.04,-0.03
7.438,0.11,0.08,-0.04,-0.01,0.04,-0.03
7.439,0.07,0.06,-0.03,-0.01,0.04,-0.03
7.443,0.07,0.06,-0.03,-0.01,0.04,-0.03
7.444,0.07,0.06,-0.03,-0.01,0.04,-0.03
7.444,0.07,0.02,-0.01,-0.01,0.04,-0.03
7.446,0.03,0.00,-0.01,-0.01,0.04,-0.03
7.446,0.03,0.00,-0.01,-0.01,0.04,-0.03
7.447,0.03,0.00,-0.01,-0.01,0.04,-0.03
7.451,0.02,-0.02,-0.00,-0.01,0.04,-0.03
7.451,0.02,-0.02,-0.00,-0.01,0.04,-0.03
7.455,0.01,-0.04,-0.00,-0.01,0.04,-0.03
7.455,0.01,-0.04,-0.00,-0.01,0.04,-0.03
7.456,0.01,-0.04,-0.00,-0.01,0.04,-0.03
7.459,-0.04,-0.03,0.00,-0.01,0.04,-0.03
7.459,-0.04,-0.03,0.00,-0.01,0.03,-0.03
7.463,-0.04,-0.07,0.01,-0.01,0.03,-0.03
7.464,-0.04,-0.07,0.01,-0.00,0.03,-0.03
7.464,-0.04,-0.07,0.01,-0.00,0.03,-0.03
7.466,-0.05,-0.05,0.01,-0.00,0.03,-0.03
7.467,-0.05,-0.05,0.01,-0.00,0.03,-0.02
7.471,-0.05,-0.05,0.01,-0.00,0.02,-0.02
7.471,-0.07,-0.08,0.00,-0.00,0.02,-0.02
7.472,-0.07,-0.08,0.00,-0.00,0.02,-0.02
7.476,-0.07,-0.08,0.00,-0.00,0.02,-0.02
7.476,-0.07,-0.08,0.00,-0.00,0.02,-0.02
7.477,-0.10,-0.08,-0.00,-0.00,0.02,-0.02
7.479,-0.11,-0.09,0.01,-0.00,0.02,-0.02
7.48,-0.11,-0.09,0.01,-0.00,0.01,-0.02
7.483,-0.11,-0.09,0.01,-0.00,0.01,-0.02
7.483,-0.08,-0.09,0.02,-0.00,0.01,-0.02
7.484,-0.08,-0.09,0.02,-0.00,0.00,-0.02
7.487,-0.08,-0.09,0.02,-0.00,0.00,-0.01
7.487,-0.11,-0.12,0.01,-0.00,0.00,-0.01
7.492,-0.10,-0.11,-0.01,-0.00,0.00,-0.01
7.493,-0.10,-0.11,-0.01,-0.00,-0.00,-0.01
7.493,-0.10,-0.11,-0.01,-0.00,-0.01,-0.01
7.495,-0.09,-0.10,0.01,-0.00,-0.01,-0.01
7.495,-0.09,-0.10,0.01,-0.00,-0.01,-0.01
7.495,-0.09,-0.10,0.01,-0.01,-0.01,-0.01
7.499,-0.11,-0.11,0.02,-0.01,-0.01,-0.01
7.499,-0.11,-0.11,0.02,-0.01,-0.02,-0.01
7.503,-0.11,-0.11,0.02,-0.00,-0.02,-0.01
7.503,-0.11,-0.11,0.02,-0.01,-0.03,-0.00
7.504,-0.15,-0.10,0.01,-0.01,-0.03,-0.00
7.507,-0.15,-0.10,0.01,-0.01,-0.03,-0.00
7.507,-0.13,-0.08,0.02,-0.01,-0.03,-0.00
7.507,-0.13,-0.08,0.02,-0.01,-0.03,0.00
7.511,-0.13,-0.03,0.00,-0.01,-0.03,0.00
7.511,-0.13,-0.03,0.00,-0.01,-0.03,0.00
7.516,-0.11,0.00,0.01,-0.01,-0.03,0.00
7.516,-0.11,0.00,0.01,-0.01,-0.04,0.00
7.517,-0.11,0.00,0.01,-0.01,-0.04,0.00
7.518,-0.10,-0.01,0.03,-0.01,-0.04,0.00
7.519,-0.10,-0.01,0.03,-0.01,-0.04,0.00
7.522,-0.07,0.00,0.00,-0.01,-0.04,0.00
7.523,-0.07,0.00,0.00,-0.01,-0.04,0.00
7.523,-0.07,0.00,0.00,-0.01,-0.04,0.00
7.529,-0.01,-0.00,-0.00,-0.01,-0.04,0.00
7.555,-0.01,-0.00,-0.00,-0.01,-0.04,0.01
7.555,-0.01,-0.00,-0.00,-0.01,-0.04,0.01
7.555,0.01,-0.00,-0.00,-0.01,-0.04,0.01
7.555,0.02,-0.01,0.01,-0.01,-0.04,0.01
7.556,0.02,-0.01,0.01,-0.02,-0.04,0.00
7.556,0.02,-0.01,0.01,-0.02,-0.03,0.00
7.556,0.02,-0.01,0.01,-0.02,-0.03,0.01
7.556,0.03,-0.03,0.00,-0.02,-0.03,0.01
7.556,0.03,-0.03,0.00,-0.02,-0.03,0.01
7.556,0.02,-0.00,0.01,-0.02,-0.03,0.01
7.557,0.02,-0.00,0.01,-0.02,-0.02,0.01
7.557,0.02,-0.00,0.01,-0.02,-0.01,0.00
7.557,0.02,-0.00,0.01,-0.02,-0.01,0.00
7.557,0.04,-0.03,0.00,-0.02,-0.01,0.00
7.557,0.04,-0.03,0.00,-0.02,-0.00,0.00
7.557,0.09,-0.04,-0.01,-0.02,-0.00,0.00
7.557,0.09,-0.04,-0.01,-0.02,0.00,0.00
7.557,0.05,-0.03,0.02,-0.02,0.00,0.00
7.558,0.05,-0.03,0.02,-0.02,0.01,0.00
7.558,0.05,-0.03,0.02,-0.02,0.01,0.00
7.558,0.05,-0.03,0.02,-0.03,0.02,-0.00
7.558,0.06,-0.04,0.02,-0.03,0.02,-0.00
7.563,0.09,-0.03,0.02,-0.03,0.02,-0.00
7.563,0.09,-0.03,0.02,-0.03,0.02,-0.00
7.564,0.09,-0.03,0.02,-0.03,0.02,-0.00
7.566,0.03,0.01,0.02,-0.03,0.02,-0.00
7.567,0.03,0.01,0.02,-0.03,0.03,-0.00
7.571,0.03,0.01,0.03,-0.03,0.03,-0.00
7.571,0.03,0.01,0.03,-0.02,0.03,-0.00
7.571,0.03,0.01,0.03,-0.03,0.04,-0.01
7.574,0.03,0.01,0.03,-0.03,0.04,-0.01
7.575,0.02,0.01,0.06,-0.03,0.04,-0.01
7.575,0.02,0.01,0.06,-0.02,0.04,-0.01
7.578,-0.00,0.02,0.07,-0.02,0.04,-0.01
7.578,-0.00,0.02,0.07,-0.02,0.04,-0.01
7.583,-0.00,0.02,0.07,-0.02,0.05,-0.00
7.583,-0.00,0.02,0.07,-0.02,0.05,-0.00
7.583,-0.01,0.03,0.07,-0.02,0.05,-0.00
7.587,-0.01,0.03,0.07,-0.02,0.06,-0.01
7.587,-0.02,0.00,0.07,-0.02,0.06,-0.01
7.591,-0.06,0.02,0.07,-0.02,0.06,-0.01
7.591,-0.06,0.02,0.07,-0.02,0.06,-0.01
7.591,-0.06,0.02,0.07,-0.02,0.07,-0.01
7.594,-0.06,0.02,0.07,-0.02,0.07,-0.01
7.595,-0.06,0.02,0.08,-0.02,0.07,-0.01
7.595,-0.06,0.02,0.08,-0.01,0.07,-0.01
7.598,-0.09,0.02,0.07,-0.01,0.07,-0.01
7.599,-0.09,0.02,0.07,-0.01,0.07,-0.00
7.603,-0.09,0.02,0.07,-0.01,0.08,-0.00
7.603,-0.09,-0.01,0.09,-0.01,0.08,-0.00
7.603,-0.09,-0.01,0.09,-0.01,0.08,-0.00
7.606,-0.09,-0.01,0.09,-0.01,0.08,-0.00
7.607,-0.07,-0.01,0.08,-0.01,0.08,-0.00
7.61,-0.10,0.00,0.07,-0.01,0.08,-0.00
7.611,-0.10,0.00,0.07,-0.01,0.08,-0.00
7.611,-0.10,0.00,0.07,-0.01,0.08,-0.00
7.615,-0.07,-0.02,0.06,-0.01,0.08,-0.00
7.615,-0.07,-0.02,0.06,-0.01,0.08,-0.00
7.615,-0.07,-0.02,0.06,-0.01,0.08,-0.00
7.618,-0.09,-0.00,0.06,-0.01,0.08,-0.00
7.619,-0.09,-0.00,0.06,-0.01,0.08,-0.00
7.623,-0.09,-0.00,0.06,-0.00,0.08,0.00
7.624,-0.09,-0.00,0.06,-0.00,0.08,0.00
7.624,-0.10,-0.02,0.06,-0.00,0.08,0.00
7.627,-0.10,-0.02,0.06,-0.00,0.07,0.00
7.628,-0.08,-0.03,0.06,-0.00,0.07,0.00
7.628,-0.08,-0.03,0.06,-0.00,0.07,0.00
7.63,-0.09,-0.02,0.06,-0.00,0.07,0.00
7.63,-0.09,-0.02,0.06,0.00,0.07,0.00
7.635,-0.09,-0.02,0.06,0.00,0.07,0.00
7.635,-0.10,-0.04,0.06,0.00,0.07,0.00
7.635,-0.10,-0.04,0.06,0.00,0.07,0.01
7.638,-0.05,-0.06,0.06,0.00,0.07,0.01
7.639,-0.05,-0.06,0.06,0.00,0.07,0.01
7.643,-0.05,-0.09,0.07,0.00,0.07,0.01
7.644,-0.05,-0.09,0.07,0.01,0.07,0.01
7.644,-0.05,-0.09,0.07,0.01,0.06,0.01
7.647,-0.05,-0.09,0.07,0.01,0.06,0.01
7.647,-0.02,-0.08,0.07,0.01,0.06,0.01
7.65,-0.02,-0.08,0.07,0.01,0.06,0.01
7.651,-0.02,-0.10,0.06,0.01,0.06,0.01
7.651,-0.02,-0.10,0.06,0.02,0.06,0.01
7.654,-0.02,-0.10,0.06,0.02,0.06,0.01
7.655,-0.02,-0.10,0.07,0.02,0.06,0.01
7.655,-0.02,-0.10,0.07,0.02,0.06,0.01
7.658,-0.01,-0.09,0.03,0.02,0.06,0.01
7.669,-0.01,-0.09,0.03,0.02,0.07,0.01
7.675,-0.01,-0.09,0.03,0.02,0.06,0.01
7.676,-0.01,-0.09,0.03,0.03,0.06,0.01
7.676,0.01,-0.07,0.03,0.03,0.06,0.01
7.676,0.01,-0.07,0.03,0.03,0.06,0.02
7.676,0.01,-0.08,0.04,0.03,0.06,0.02
7.677,0.02,-0.03,0.03,0.03,0.06,0.02
7.677,0.02,-0.03,0.03,0.03,0.06,0.02
7.677,0.02,-0.03,0.03,0.03,0.07,0.02
7.677,0.02,-0.03,0.03,0.03,0.06,0.02
7.677,0.02,-0.03,0.03,0.04,0.06,0.02
7.678,0.04,-0.03,0.03,0.04,0.06,0.02
7.679,0.04,0.00,0.00,0.04,0.06,0.02
7.68,0.04,0.00,0.00,0.04,0.06,0.02
7.698,0.04,0.00,0.00,0.04,0.06,0.02
7.698,0.06,0.02,-0.02,0.04,0.06,0.02
7.698,0.06,0.02,-0.02,0.04,0.06,0.02
7.699,0.04,0.04,-0.01,0.04,0.06,0.02
7.699,0.04,0.04,-0.01,0.04,0.06,0.02
7.699,0.04,0.04,-0.01,0.04,0.06,0.02
7.699,0.05,0.05,-0.03,0.04,0.06,0.02
7.699,0.05,0.05,-0.03,0.05,0.06,0.02
7.7,0.06,0.07,-0.03,0.05,0.06,0.02
7.7,0.06,0.07,-0.03,0.05,0.06,0.02
7.7,0.06,0.07,-0.03,0.05,0.06,0.02
7.7,0.06,0.07,-0.03,0.05,0.06,0.02
7.702,0.08,0.07,-0.05,0.05,0.06,0.02
7.703,0.08,0.07,-0.05,0.05,0.06,0.02
7.703,0.05,0.10,-0.04,0.05,0.06,0.02
7.703,0.05,0.10,-0.04,0.05,0.06,0.02
7.706,0.08,0.07,-0.05,0.05,0.06,0.02
7.707,0.08,0.07,-0.05,0.05,0.06,0.02
7.711,0.08,0.08,-0.07,0.05,0.06,0.02
7.712,0.08,0.08,-0.07,0.05,0.06,0.02
7.712,0.08,0.08,-0.07,0.05,0.05,0.02
7.714,0.08,0.08,-0.07,0.05,0.05,0.02
7.715,0.11,0.10,-0.09,0.05,0.05,0.02
7.715,0.11,0.10,-0.09,0.05,0.05,0.02
7.718,0.13,0.09,-0.10,0.05,0.05,0.02
7.719,0.13,0.09,-0.10,0.05,0.05,0.02
7.723,0.11,0.09,-0.11,0.05,0.05,0.02
7.723,0.11,0.09,-0.11,0.05,0.05,0.02
7.724,0.11,0.09,-0.11,0.05,0.05,0.02
7.725,0.16,0.10,-0.11,0.05,0.05,0.02
7.725,0.16,0.10,-0.11,0.05,0.04,0.02
7.729,0.15,0.14,-0.12,0.05,0.04,0.02
7.73,0.15,0.14,-0.12,0.04,0.05,0.02
7.731,0.15,0.14,-0.12,0.04,0.04,0.02
7.734,0.15,0.10,-0.13,0.04,0.04,0.02
7.734,0.15,0.10,-0.13,0.04,0.04,0.01
7.735,0.15,0.10,-0.13,0.04,0.04,0.01
7.738,0.15,0.09,-0.11,0.04,0.04,0.01
7.739,0.15,0.09,-0.11,0.04,0.04,0.01
7.743,0.14,0.07,-0.14,0.04,0.04,0.01
7.744,0.14,0.07,-0.14,0.04,0.04,0.01
7.744,0.14,0.07,-0.14,0.04,0.05,0.01
7.747,0.14,0.08,-0.12,0.04,0.05,0.01
7.747,0.14,0.08,-0.12,0.04,0.05,0.01
7.752,0.14,0.08,-0.12,0.04,0.05,0.01
7.752,0.14,0.08,-0.12,0.04,0.06,0.00
7.752,0.15,0.07,-0.13,0.04,0.06,0.00
7.754,0.11,0.05,-0.11,0.04,0.06,0.00
7.754,0.11,0.05,-0.11,0.04,0.06,0.00
7.755,0.11,0.05,-0.11,0.04,0.06,0.00
7.758,0.09,0.04,-0.11,0.04,0.06,0.00
7.759,0.09,0.04,-0.11,0.04,0.07,0.00
7.763,0.09,0.04,-0.11,0.04,0.07,0.00
7.763,0.10,0.03,-0.11,0.04,0.07,0.00
7.763,0.10,0.03,-0.11,0.04,0.07,0.00
7.766,0.10,0.03,-0.11,0.04,0.08,0.01
7.767,0.07,0.02,-0.11,0.04,0.08,0.01
7.77,0.07,0.03,-0.13,0.04,0.08,0.01
7.771,0.07,0.03,-0.13,0.04,0.08,0.01
7.771,0.07,0.03,-0.13,0.04,0.08,0.00
7.774,0.08,0.02,-0.12,0.04,0.08,0.00
7.775,0.08,0.02,-0.12,0.04,0.08,0.00
7.775,0.08,0.02,-0.12,0.04,0.09,0.01
7.78,0.08,0.00,-0.13,0.04,0.09,0.01
7.78,0.08,0.00,-0.13,0.04,0.09,0.01
7.783,0.10,0.01,-0.12,0.04,0.09,0.01
7.783,0.10,0.01,-0.12,0.04,0.08,0.01
7.783,0.10,0.01,-0.12,0.04,0.08,0.01
7.786,0.07,0.00,-0.14,0.04,0.08,0.01
7.786,0.07,0.00,-0.14,0.04,0.08,0.01
7.792,0.07,0.00,-0.14,0.04,0.08,0.00
7.792,0.12,-0.02,-0.12,0.04,0.08,0.00
7.792,0.12,-0.02,-0.12,0.04,0.07,0.00
7.795,0.12,-0.02,-0.12,0.04,0.07,0.00
7.795,0.12,-0.02,-0.12,0.03,0.06,0.00
7.796,0.12,-0.02,-0.12,0.03,0.06,0.00
7.798,0.08,-0.05,-0.11,0.03,0.06,0.00
7.798,0.08,-0.05,-0.11,0.03,0.06,0.00
7.803,0.05,-0.06,-0.12,0.03,0.06,0.00
7.804,0.05,-0.06,-0.12,0.03,0.05,0.00
7.804,0.05,-0.06,-0.12,0.03,0.05,0.00
7.807,0.06,-0.04,-0.10,0.03,0.05,0.00
7.807,0.06,-0.04,-0.10,0.03,0.04,0.00
7.81,0.03,-0.03,-0.11,0.03,0.04,0.00
7.811,0.03,-0.03,-0.11,0.03,0.03,0.00
7.811,0.03,-0.03,-0.11,0.03,0.02,0.00
7.814,0.03,-0.03,-0.11,0.03,0.02,0.00
7.815,0.03,-0.03,-0.11,0.03,0.01,0.00
7.816,0.02,-0.02,-0.10,0.03,0.01,0.00
7.818,-0.03,-0.02,-0.08,0.03,0.01,0.00
7.819,-0.03,-0.02,-0.08,0.03,0.01,0.00
7.823,-0.06,0.01,-0.07,0.03,0.01,0.00
7.824,-0.06,0.01,-0.07,0.03,0.00,0.00
7.824,-0.06,0.01,-0.07,0.03,-0.01,0.00
7.828,-0.06,-0.01,-0.09,0.03,-0.01,0.00
7.828,-0.06,-0.01,-0.09,0.03,-0.01,0.00
7.83,-0.07,-0.03,-0.05,0.03,-0.01,0.00
7.831,-0.07,-0.03,-0.05,0.03,-0.02,0.00
7.831,-0.07,-0.03,-0.05,0.03,-0.03,0.00
7.834,-0.07,-0.03,-0.05,0.03,-0.03,0.00
7.853,-0.07,-0.02,-0.06,0.03,-0.03,0.00
7.854,-0.07,-0.02,-0.06,0.03,-0.04,0.00
7.854,-0.11,-0.01,-0.06,0.03,-0.04,0.00
7.854,-0.11,-0.01,-0.06,0.03,-0.05,0.01
7.854,-0.11,0.00,-0.04,0.03,-0.05,0.01
7.855,-0.11,0.00,-0.04,0.03,-0.05,0.01
7.855,-0.11,0.00,-0.04,0.03,-0.06,0.01
7.855,-0.11,0.01,-0.04,0.03,-0.06,0.01
7.855,-0.11,0.01,-0.04,0.03,-0.06,0.01
7.856,-0.11,0.01,-0.04,0.03,-0.07,0.01
7.856,-0.10,-0.00,-0.05,0.03,-0.07,0.01
7.856,-0.10,-0.00,-0.05,0.03,-0.08,0.01
7.856,-0.10,-0.00,-0.05,0.03,-0.08,0.01
7.856,-0.11,-0.01,-0.05,0.03,-0.08,0.01
7.857,-0.11,-0.01,-0.05,0.03,-0.09,0.01
7.859,-0.09,-0.00,-0.05,0.03,-0.09,0.01
7.859,-0.09,-0.00,-0.05,0.03,-0.09,0.01
7.863,-0.09,-0.00,-0.05,0.02,-0.09,0.01
7.863,-0.09,-0.00,-0.05,0.02,-0.10,0.01
7.863,-0.09,-0.03,-0.04,0.02,-0.10,0.01
7.867,-0.07,-0.02,-0.04,0.02,-0.10,0.01
7.867,-0.07,-0.02,-0.04,0.02,-0.10,0.01
7.87,-0.07,-0.02,-0.04,0.03,-0.10,0.01
7.871,-0.08,-0.04,-0.02,0.03,-0.10,0.01
7.871,-0.08,-0.04,-0.02,0.02,-0.10,0.01
7.874,-0.07,-0.03,-0.05,0.02,-0.10,0.01
7.875,-0.07,-0.03,-0.05,0.02,-0.10,0.01
7.875,-0.07,-0.03,-0.05,0.02,-0.10,0.01
7.879,-0.07,-0.01,-0.05,0.02,-0.10,0.01
7.88,-0.07,-0.01,-0.05,0.02,-0.10,0.01
7.883,-0.07,-0.01,-0.05,0.02,-0.09,0.01
7.883,-0.07,-0.01,-0.05,0.02,-0.09,0.01
7.883,-0.07,-0.03,-0.04,0.02,-0.09,0.01
7.886,-0.07,-0.03,-0.04,0.02,-0.09,0.01
7.887,-0.08,-0.00,-0.03,0.02,-0.09,0.01
7.89,-0.08,-0.00,-0.03,0.02,-0.08,0.01
7.89,-0.08,0.00,-0.05,0.02,-0.08,0.01
7.89,-0.08,0.00,-0.05,0.02,-0.08,0.01
7.894,-0.05,-0.01,-0.03,0.02,-0.08,0.01
7.894,-0.05,-0.01,-0.03,0.02,-0.08,0.01
7.894,-0.05,-0.01,-0.03,0.02,-0.07,0.01
7.898,-0.07,-0.02,-0.04,0.02,-0.07,0.01
7.898,-0.07,-0.02,-0.04,0.02,-0.07,0.01
7.902,-0.06,-0.00,-0.05,0.02,-0.07,0.01
7.903,-0.06,-0.00,-0.05,0.02,-0.07,0.01
7.903,-0.06,-0.00,-0.05,0.02,-0.06,0.00
7.906,-0.06,-0.02,-0.03,0.02,-0.06,0.00
7.906,-0.06,-0.02,-0.03,0.01,-0.06,0.00
7.912,-0.06,-0.02,-0.03,0.01,-0.05,0.00
7.912,-0.07,0.01,-0.03,0.01,-0.05,0.00
7.913,-0.07,0.01,-0.03,0.01,-0.05,0.00
7.915,-0.05,-0.03,-0.05,0.01,-0.05,0.00
7.917,-0.05,-0.03,-0.05,0.01,-0.05,0.00
7.917,-0.05,-0.03,-0.05,0.01,-0.05,0.00
7.918,-0.06,-0.01,-0.02,0.01,-0.05,0.00
7.918,-0.06,-0.01,-0.02,0.01,-0.05,-0.00
7.922,-0.06,-0.01,-0.02,0.01,-0.05,-0.00
7.922,-0.06,-0.01,-0.02,0.01,-0.05,-0.00
7.922,-0.07,-0.03,-0.02,0.01,-0.05,-0.00
7.924,-0.09,-0.04,-0.02,0.01,-0.05,-0.00
7.924,-0.09,-0.04,-0.02,0.00,-0.04,0.00
7.931,-0.09,-0.04,-0.02,0.00,-0.04,0.00
7.931,-0.07,-0.01,-0.02,0.00,-0.04,0.00
7.931,-0.07,-0.01,-0.02,0.00,-0.04,0.00
7.937,-0.08,-0.03,-0.02,0.00,-0.04,0.00
7.937,-0.08,-0.03,-0.02,0.00,-0.04,0.00
7.937,-0.08,-0.03,-0.02,0.00,-0.04,0.00
7.938,-0.10,-0.01,-0.01,0.00,-0.04,0.00
7.938,-0.10,-0.01,-0.01,-0.00,-0.04,0.00
7.942,-0.11,0.02,-0.02,-0.00,-0.04,0.00
7.943,-0.11,0.02,-0.02,-0.00,-0.04,0.00
7.943,-0.11,0.02,-0.02,-0.00,-0.04,0.00
7.946,-0.12,0.02,-0.01,-0.00,-0.04,0.00
7.947,-0.12,0.02,-0.01,-0.00,-0.03,0.00
7.95,-0.12,0.02,-0.01,-0.01,-0.03,0.00
7.95,-0.13,0.05,0.01,-0.01,-0.03,0.00
7.95,-0.13,0.05,0.01,-0.00,-0.03,0.00
7.955,-0.11,0.04,0.03,-0.00,-0.03,0.00
7.955,-0.11,0.04,0.03,-0.00,-0.02,0.00
7.955,-0.11,0.04,0.03,-0.00,-0.02,0.00
7.958,-0.14,0.08,0.01,-0.00,-0.02,0.00
7.959,-0.14,0.08,0.01,-0.00,-0.02,0.00
7.962,-0.14,0.08,0.01,-0.00,-0.01,0.00
7.963,-0.14,0.08,0.01,-0.00,-0.01,0.00
7.963,-0.14,0.06,0.01,-0.00,-0.01,0.00
7.967,-0.12,0.08,0.01,-0.00,-0.01,0.00
7.967,-0.12,0.08,0.01,-0.00,-0.00,0.00
7.971,-0.08,0.06,0.03,-0.00,-0.00,0.00
7.971,-0.08,0.06,0.03,-0.00,0.00,0.00
7.971,-0.08,0.06,0.03,0.00,0.00,0.00
7.974,-0.08,0.06,0.02,0.00,0.00,0.00
7.975,-0.08,0.06,0.02,0.00,0.01,0.00
7.975,-0.08,0.06,0.02,0.00,0.01,0.00
7.979,-0.05,0.05,0.00,0.00,0.01,0.00
7.98,-0.05,0.05,0.00,0.00,0.01,0.00
7.983,-0.05,0.05,0.00,-0.00,0.02,0.00
7.984,-0.05,0.05,0.00,-0.00,0.02,0.00
7.984,-0.05,0.03,-0.01,-0.00,0.02,0.00
7.987,-0.05,0.03,-0.01,-0.00,0.02,0.00
7.987,-0.00,0.02,-0.00,-0.00,0.02,0.00
8.007,-0.00,0.02,-0.00,-0.01,0.02,0.00
8.008,-0.00,0.02,-0.00,-0.01,0.02,0.00
8.009,-0.00,0.02,-0.02,-0.01,0.02,0.00
8.009,0.03,-0.00,-0.04,-0.01,0.02,0.00
8.01,0.03,-0.00,-0.04,-0.01,0.02,-0.00
8.01,0.03,-0.00,-0.04,-0.01,0.01,-0.00
8.011,0.04,0.00,-0.02,-0.01,0.01,-0.00
8.011,0.04,0.00,-0.02,-0.01,0.01,-0.00
8.011,0.04,0.00,-0.02,-0.01,0.01,-0.00
8.012,0.04,0.00,-0.02,-0.02,0.00,-0.00
8.012,0.03,-0.01,-0.02,-0.02,0.00,-0.00
8.012,0.04,-0.05,-0.01,-0.02,0.00,-0.00
8.013,0.04,-0.05,-0.01,-0.02,-0.00,-0.00
8.013,0.05,-0.07,-0.00,-0.02,-0.00,-0.00
8.013,0.05,-0.07,-0.00,-0.03,-0.00,-0.00
8.014,0.05,-0.07,-0.00,-0.03,-0.01,-0.00
8.014,0.04,-0.08,-0.01,-0.03,-0.01,-0.00
8.015,0.04,-0.08,-0.01,-0.03,-0.01,-0.00
8.015,0.04,-0.08,-0.01,-0.03,-0.02,-0.00
8.018,0.04,-0.10,0.02,-0.03,-0.02,-0.00
8.019,0.04,-0.10,0.02,-0.03,-0.02,0.00
8.022,0.04,-0.10,0.02,-0.03,-0.02,0.00
8.023,0.03,-0.09,0.03,-0.03,-0.02,0.00
8.023,0.03,-0.09,0.03,-0.03,-0.02,0.00
8.026,0.03,-0.09,0.03,-0.03,-0.02,0.00
8.026,0.05,-0.10,0.04,-0.03,-0.02,0.00
8.03,0.05,-0.10,0.04,-0.03,-0.02,0.01
8.031,0.05,-0.10,0.04,-0.03,-0.02,0.01
8.031,0.07,-0.05,0.05,-0.03,-0.02,0.01
8.034,0.07,-0.05,0.05,-0.03,-0.01,0.01
8.035,0.07,-0.05,0.05,-0.02,-0.01,0.01
8.037,0.03,-0.06,0.08,-0.02,-0.01,0.01
8.038,0.05,-0.00,0.08,-0.02,-0.01,0.01
8.038,0.05,-0.00,0.08,-0.02,-0.00,0.01
8.043,0.05,-0.00,0.08,-0.02,-0.00,0.01
8.043,0.05,-0.00,0.08,-0.01,0.00,0.01
8.043,0.05,-0.00,0.09,-0.01,0.00,0.01
8.046,0.05,-0.00,0.09,-0.01,0.01,0.01
8.049,0.05,0.02,0.07,-0.01,0.01,0.01
8.053,0.05,0.02,0.07,-0.01,0.01,0.00
8.053,0.05,0.02,0.07,-0.01,0.01,0.00
8.053,0.06,0.01,0.10,-0.01,0.01,0.00
8.055,0.06,0.01,0.10,-0.00,0.01,0.00
8.055,0.08,0.02,0.09,-0.00,0.01,0.00
8.055,0.08,0.02,0.09,-0.00,0.01,0.00
8.058,0.09,0.01,0.10,-0.00,0.01,0.00
8.058,0.09,0.01,0.10,0.00,0.01,0.00
8.064,0.09,0.01,0.10,0.00,0.01,0.00
8.064,0.09,0.01,0.10,-0.00,0.01,0.00
8.065,0.08,0.04,0.08,-0.00,0.01,0.00
8.066,0.08,0.04,0.08,0.00,0.01,-0.00
8.067,0.08,0.03,0.07,0.00,0.01,-0.00
8.071,0.08,0.03,0.07,0.00,0.00,-0.00
8.071,0.06,0.04,0.07,0.00,0.00,-0.00
8.071,0.06,0.04,0.07,0.00,-0.00,-0.00
8.074,0.06,0.02,0.06,0.00,-0.00,-0.00
8.074,0.06,0.02,0.06,0.00,-0.01,-0.00
8.075,0.06,0.02,0.06,0.00,-0.01,-0.00
8.079,0.04,0.03,0.07,0.00,-0.01,-0.00
8.079,0.04,0.03,0.07,0.00,-0.02,-0.00
8.083,0.04,0.03,0.07,0.00,-0.02,-0.01
8.083,0.01,0.03,0.05,0.00,-0.02,-0.01
8.083,0.01,0.03,0.05,0.00,-0.03,-0.01
8.086,0.01,0.03,0.05,0.00,-0.03,-0.01
8.087,0.02,0.02,0.05,0.00,-0.03,-0.01
8.09,-0.00,0.06,0.05,0.00,-0.03,-0.01
