
time,wx,wy,wz,ax,ay,az
36.898,-0.13,0.07,-0.09,0.18,-0.41,-0.29
36.899,-0.14,0.07,-0.10,0.18,-0.41,-0.29
36.901,-0.14,0.07,-0.10,0.20,-0.39,-0.37
36.903,-0.15,0.07,-0.11,0.20,-0.39,-0.37
36.904,-0.15,0.07,-0.11,0.21,-0.36,-0.42
36.905,-0.16,0.07,-0.11,0.21,-0.36,-0.42
36.905,-0.16,0.07,-0.11,0.18,-0.39,-0.43
36.93,-0.16,0.06,-0.12,0.18,-0.39,-0.43
36.932,-0.16,0.06,-0.12,0.16,-0.41,-0.42
36.933,-0.16,0.06,-0.12,0.14,-0.46,-0.45
36.934,-0.18,0.06,-0.13,0.14,-0.46,-0.45
36.935,-0.18,0.06,-0.13,0.14,-0.46,-0.45
36.936,-0.19,0.05,-0.14,0.14,-0.46,-0.45
36.937,-0.20,0.03,-0.14,0.14,-0.46,-0.45
36.937,-0.20,0.03,-0.14,0.13,-0.46,-0.36
36.938,-0.20,0.03,-0.14,0.13,-0.48,-0.34
36.939,-0.21,0.02,-0.14,0.13,-0.48,-0.34
36.94,-0.21,0.02,-0.14,0.11,-0.51,-0.25
36.94,-0.22,0.02,-0.14,0.11,-0.51,-0.25
36.941,-0.22,0.02,-0.14,0.10,-0.48,-0.11
36.941,-0.22,0.01,-0.14,0.10,-0.48,-0.11
36.944,-0.22,0.00,-0.14,0.10,-0.48,-0.11
36.945,-0.22,0.00,-0.14,0.07,-0.48,-0.00
36.949,-0.22,0.00,-0.14,0.04,-0.47,0.06
36.951,-0.21,-0.01,-0.13,0.04,-0.47,0.06
36.955,-0.21,-0.02,-0.13,0.04,-0.47,0.06
36.956,-0.21,-0.02,-0.13,0.02,-0.46,0.16
36.959,-0.21,-0.02,-0.13,0.03,-0.42,0.25
36.96,-0.20,-0.02,-0.13,0.03,-0.42,0.25
36.966,-0.20,-0.02,-0.13,-0.01,-0.44,0.25
36.969,-0.19,-0.02,-0.13,-0.01,-0.44,0.25
36.97,-0.18,-0.02,-0.14,-0.01,-0.44,0.25
36.971,-0.18,-0.02,-0.14,-0.03,-0.44,0.26
36.974,-0.17,-0.01,-0.14,-0.03,-0.44,0.26
36.975,-0.17,-0.01,-0.14,-0.04,-0.44,0.27
36.979,-0.17,-0.01,-0.14,-0.09,-0.44,0.24
36.98,-0.17,0.01,-0.14,-0.09,-0.44,0.24
36.985,-0.17,0.01,-0.14,-0.14,-0.45,0.16
36.987,-0.17,0.03,-0.14,-0.14,-0.45,0.16
36.989,-0.18,0.05,-0.14,-0.14,-0.45,0.16
36.99,-0.18,0.05,-0.14,-0.23,-0.44,0.10
36.994,-0.18,0.07,-0.14,-0.23,-0.44,0.10
36.995,-0.18,0.07,-0.14,-0.29,-0.45,0.09
36.999,-0.19,0.08,-0.13,-0.29,-0.45,0.09
37.001,-0.19,0.08,-0.13,-0.34,-0.44,0.02
37.012,-0.19,0.08,-0.13,-0.38,-0.42,0.03
37.012,-0.20,0.09,-0.12,-0.38,-0.42,0.03
37.014,-0.20,0.09,-0.12,-0.46,-0.43,0.04
37.017,-0.20,0.09,-0.11,-0.46,-0.43,0.04
37.019,-0.20,0.09,-0.10,-0.46,-0.43,0.04
37.02,-0.20,0.09,-0.10,-0.49,-0.44,-0.00
37.021,-0.20,0.08,-0.08,-0.49,-0.44,-0.00
37.022,-0.20,0.08,-0.08,-0.49,-0.44,0.07
37.025,-0.19,0.06,-0.07,-0.49,-0.44,0.07
37.027,-0.19,0.06,-0.07,-0.54,-0.45,0.11
37.029,-0.18,0.05,-0.05,-0.54,-0.45,0.11
37.03,-0.18,0.05,-0.05,-0.55,-0.45,0.09
37.045,-0.16,0.03,-0.03,-0.55,-0.45,0.09
37.047,-0.16,0.03,-0.03,-0.53,-0.42,0.12
37.047,-0.16,0.03,-0.03,-0.50,-0.42,0.16
37.048,-0.14,0.01,-0.01,-0.50,-0.42,0.16
37.049,-0.14,0.01,-0.01,-0.52,-0.42,0.14
37.05,-0.12,-0.01,0.01,-0.52,-0.42,0.14
37.055,-0.11,-0.02,0.02,-0.52,-0.42,0.14
37.056,-0.09,-0.03,0.04,-0.52,-0.42,0.14
37.057,-0.09,-0.03,0.04,-0.48,-0.38,0.12
37.058,-0.09,-0.03,0.04,-0.45,-0.36,0.11
37.06,-0.08,-0.04,0.05,-0.45,-0.36,0.11
37.061,-0.08,-0.04,0.05,-0.44,-0.33,0.09
37.083,-0.07,-0.04,0.06,-0.44,-0.33,0.09
37.085,-0.07,-0.04,0.06,-0.39,-0.28,0.10
37.086,-0.07,-0.05,0.07,-0.39,-0.28,0.10
37.087,-0.07,-0.05,0.07,-0.36,-0.29,0.06
37.087,-0.07,-0.04,0.07,-0.36,-0.29,0.06
37.088,-0.07,-0.04,0.07,-0.32,-0.28,0.06
37.089,-0.07,-0.04,0.08,-0.32,-0.28,0.06
37.089,-0.07,-0.04,0.08,-0.31,-0.27,0.04
37.09,-0.07,-0.04,0.08,-0.31,-0.27,0.04
37.091,-0.07,-0.04,0.08,-0.25,-0.22,0.08
37.091,-0.07,-0.04,0.08,-0.19,-0.20,0.04
37.092,-0.07,-0.04,0.08,-0.19,-0.20,0.04
37.095,-0.07,-0.04,0.08,-0.14,-0.16,0.08
37.096,-0.08,-0.04,0.08,-0.14,-0.16,0.08
37.1,-0.08,-0.03,0.08,-0.14,-0.16,0.08
37.102,-0.08,-0.03,0.08,-0.10,-0.14,0.14
37.105,-0.08,-0.03,0.07,-0.10,-0.14,0.14
37.106,-0.08,-0.03,0.07,-0.05,-0.15,0.18
37.11,-0.08,-0.03,0.07,-0.04,-0.14,0.19
37.111,-0.08,-0.03,0.07,-0.04,-0.14,0.19
37.116,-0.07,-0.04,0.06,-0.04,-0.14,0.19
37.118,-0.07,-0.04,0.06,-0.02,-0.13,0.21
37.12,-0.07,-0.04,0.05,-0.02,-0.13,0.21
37.121,-0.07,-0.04,0.05,-0.04,-0.10,0.23
37.125,-0.06,-0.05,0.05,-0.04,-0.10,0.23
37.126,-0.06,-0.05,0.05,-0.01,-0.10,0.27
37.131,-0.06,-0.05,0.05,0.01,-0.11,0.27
37.132,-0.05,-0.06,0.04,0.01,-0.11,0.27
37.136,-0.05,-0.07,0.04,0.01,-0.11,0.27
37.137,-0.05,-0.07,0.04,0.00,-0.09,0.29
37.14,-0.05,-0.07,0.03,0.00,-0.09,0.29
37.141,-0.05,-0.07,0.03,0.02,-0.07,0.32
37.145,-0.05,-0.08,0.02,0.02,-0.07,0.32
37.146,-0.05,-0.08,0.02,0.05,-0.06,0.40
37.161,-0.05,-0.08,0.02,0.02,-0.09,0.39
37.163,-0.04,-0.09,0.01,0.02,-0.09,0.39
37.164,-0.04,-0.10,-0.01,0.02,-0.09,0.39
37.165,-0.04,-0.10,-0.01,-0.01,-0.05,0.39
37.169,-0.04,-0.09,-0.02,-0.01,-0.05,0.39
37.171,-0.04,-0.09,-0.02,0.08,-0.07,0.41
37.171,-0.04,-0.07,-0.04,0.08,-0.07,0.41
37.172,-0.04,-0.07,-0.04,0.15,-0.09,0.39
37.173,-0.04,-0.07,-0.04,0.10,-0.09,0.41
37.173,-0.04,-0.05,-0.05,0.10,-0.09,0.41
37.214,-0.04,-0.05,-0.05,0.05,-0.05,0.39
37.217,-0.04,-0.04,-0.07,0.05,-0.05,0.39
37.218,-0.04,-0.02,-0.09,0.05,-0.05,0.39
37.218,-0.04,-0.02,-0.09,0.01,-0.07,0.41
37.219,-0.04,-0.01,-0.10,0.01,-0.07,0.41
37.22,-0.04,-0.01,-0.10,-0.04,-0.11,0.41
37.221,-0.04,-0.01,-0.10,-0.10,-0.14,0.37
37.222,-0.05,0.00,-0.11,-0.10,-0.14,0.37
37.222,-0.05,0.01,-0.12,-0.10,-0.14,0.37
37.223,-0.05,0.01,-0.12,-0.15,-0.14,0.39
37.224,-0.06,0.03,-0.13,-0.15,-0.14,0.39
37.225,-0.06,0.03,-0.13,-0.18,-0.15,0.39
37.226,-0.05,0.03,-0.13,-0.18,-0.15,0.39
37.226,-0.05,0.03,-0.13,-0.23,-0.15,0.36
37.227,-0.05,0.03,-0.14,-0.23,-0.15,0.36
37.227,-0.05,0.03,-0.14,-0.26,-0.20,0.37
37.228,-0.05,0.04,-0.14,-0.26,-0.20,0.37
37.229,-0.05,0.04,-0.14,-0.29,-0.18,0.37
37.229,-0.04,0.03,-0.14,-0.29,-0.18,0.37
37.23,-0.04,0.03,-0.14,-0.35,-0.22,0.38
37.231,-0.03,0.03,-0.14,-0.35,-0.22,0.38
37.232,-0.03,0.03,-0.14,-0.37,-0.26,0.31
37.233,-0.02,0.02,-0.13,-0.37,-0.26,0.31
37.234,-0.02,0.02,-0.13,-0.38,-0.29,0.29
37.237,-0.01,0.01,-0.13,-0.38,-0.29,0.29
37.238,-0.01,0.01,-0.13,-0.37,-0.31,0.25
37.242,0.00,0.00,-0.12,-0.37,-0.31,0.25
37.243,0.00,0.00,-0.12,-0.37,-0.33,0.22
37.246,0.01,-0.01,-0.12,-0.37,-0.33,0.22
37.247,0.01,-0.01,-0.12,-0.33,-0.33,0.20
37.252,0.01,-0.02,-0.11,-0.33,-0.33,0.20
37.254,0.01,-0.02,-0.11,-0.32,-0.39,0.14
37.265,0.01,-0.03,-0.11,-0.32,-0.39,0.14
37.269,0.01,-0.03,-0.11,-0.33,-0.41,0.14
37.27,0.01,-0.05,-0.10,-0.33,-0.41,0.14
37.271,0.01,-0.05,-0.10,-0.35,-0.44,0.11
37.272,0.01,-0.06,-0.09,-0.35,-0.44,0.11
37.273,0.01,-0.06,-0.09,-0.34,-0.43,0.17
37.274,0.00,-0.06,-0.08,-0.34,-0.43,0.17
37.275,0.00,-0.06,-0.08,-0.31,-0.41,0.20
37.276,-0.00,-0.07,-0.08,-0.31,-0.41,0.20
37.277,-0.00,-0.07,-0.08,-0.30,-0.44,0.25
37.294,0.00,-0.08,-0.08,-0.30,-0.44,0.25
37.295,0.00,-0.08,-0.08,-0.26,-0.42,0.35
37.295,0.00,-0.08,-0.08,-0.24,-0.41,0.40
37.296,0.00,-0.08,-0.07,-0.24,-0.41,0.40
37.297,0.00,-0.08,-0.07,-0.20,-0.40,0.46
37.302,0.01,-0.09,-0.07,-0.20,-0.40,0.46
37.302,0.01,-0.09,-0.07,-0.18,-0.37,0.48
37.303,0.01,-0.09,-0.08,-0.18,-0.37,0.48
37.304,0.01,-0.09,-0.08,-0.18,-0.34,0.54
37.305,0.01,-0.09,-0.08,-0.18,-0.34,0.54
37.329,0.01,-0.09,-0.08,-0.15,-0.39,0.56
37.33,0.02,-0.08,-0.08,-0.15,-0.39,0.56
37.331,0.02,-0.08,-0.08,-0.13,-0.44,0.45
37.332,0.02,-0.06,-0.09,-0.13,-0.44,0.45
37.334,0.02,-0.05,-0.09,-0.13,-0.44,0.45
37.335,0.02,-0.05,-0.09,-0.15,-0.46,0.47
37.336,0.02,-0.05,-0.09,-0.20,-0.42,0.47
37.336,0.02,-0.04,-0.09,-0.20,-0.42,0.47
37.337,0.02,-0.04,-0.09,-0.24,-0.37,0.42
37.338,0.01,-0.03,-0.09,-0.24,-0.37,0.42
37.338,0.01,-0.03,-0.09,-0.25,-0.38,0.47
37.339,0.01,-0.03,-0.08,-0.25,-0.38,0.47
37.34,0.01,-0.02,-0.07,-0.25,-0.38,0.47
37.34,0.01,-0.02,-0.07,-0.22,-0.38,0.47
37.341,0.01,-0.02,-0.07,-0.22,-0.38,0.47
37.342,0.01,-0.02,-0.07,-0.16,-0.37,0.48
37.347,0.01,-0.02,-0.07,-0.08,-0.36,0.53
37.348,0.02,-0.03,-0.07,-0.08,-0.36,0.53
37.353,0.03,-0.03,-0.07,-0.08,-0.36,0.53
37.355,0.03,-0.03,-0.07,-0.04,-0.37,0.58
37.357,0.04,-0.03,-0.07,-0.04,-0.37,0.58
37.357,0.04,-0.03,-0.07,0.01,-0.38,0.51
37.362,0.05,-0.03,-0.07,0.01,-0.38,0.51
37.362,0.05,-0.03,-0.07,0.07,-0.37,0.43
37.367,0.05,-0.03,-0.07,0.10,-0.40,0.42
37.368,0.06,-0.03,-0.08,0.10,-0.40,0.42
37.372,0.06,-0.03,-0.08,0.13,-0.44,0.38
37.372,0.06,-0.03,-0.09,0.13,-0.44,0.38
37.377,0.06,-0.02,-0.09,0.13,-0.44,0.38
37.377,0.06,-0.02,-0.09,0.10,-0.45,0.33
37.384,0.05,-0.01,-0.10,0.10,-0.45,0.33
37.386,0.05,-0.01,-0.10,0.12,-0.50,0.30
37.387,0.04,0.00,-0.10,0.12,-0.50,0.30
37.388,0.04,0.00,-0.10,0.12,-0.52,0.26
37.392,0.04,0.00,-0.10,0.11,-0.51,0.25
37.393,0.03,0.02,-0.10,0.11,-0.51,0.25
37.397,0.02,0.03,-0.10,0.11,-0.51,0.25
37.398,0.02,0.03,-0.10,0.13,-0.50,0.25
37.402,0.01,0.04,-0.10,0.13,-0.50,0.25
37.404,0.01,0.04,-0.10,0.12,-0.49,0.21
37.407,0.01,0.05,-0.10,0.12,-0.49,0.21
37.408,0.01,0.05,-0.10,0.13,-0.53,0.23
37.415,0.01,0.05,-0.10,0.13,-0.53,0.23
37.418,0.01,0.05,-0.10,0.12,-0.53,0.21
37.419,0.01,0.05,-0.10,0.10,-0.46,0.17
37.42,0.01,0.06,-0.10,0.10,-0.46,0.17
37.422,0.01,0.06,-0.10,0.10,-0.46,0.17
37.423,0.01,0.06,-0.10,0.11,-0.46,0.13
37.427,0.01,0.05,-0.10,0.11,-0.46,0.13
37.428,0.01,0.05,-0.10,0.06,-0.48,0.04
37.434,0.02,0.05,-0.10,0.06,-0.48,0.04
37.435,0.02,0.05,-0.10,0.01,-0.47,-0.01
37.437,0.02,0.05,-0.10,-0.01,-0.47,-0.06
37.438,0.02,0.05,-0.10,-0.01,-0.47,-0.06
37.442,0.02,0.05,-0.09,-0.01,-0.47,-0.06
37.443,0.02,0.05,-0.09,-0.06,-0.47,-0.12
37.461,0.02,0.05,-0.09,-0.10,-0.49,-0.14
37.462,0.02,0.05,-0.09,-0.10,-0.49,-0.14
37.463,0.02,0.05,-0.09,-0.10,-0.52,-0.20
37.464,0.02,0.05,-0.08,-0.10,-0.52,-0.20
37.466,0.02,0.05,-0.08,-0.15,-0.53,-0.28
37.467,0.03,0.05,-0.07,-0.15,-0.53,-0.28
37.469,0.02,0.06,-0.06,-0.15,-0.53,-0.28
37.47,0.02,0.06,-0.06,-0.21,-0.54,-0.33
37.47,0.02,0.06,-0.04,-0.21,-0.54,-0.33
37.471,0.02,0.06,-0.04,-0.21,-0.58,-0.32
37.495,0.02,0.06,-0.04,-0.26,-0.59,-0.36
37.496,0.02,0.07,-0.02,-0.26,-0.59,-0.36
37.498,0.02,0.06,-0.01,-0.26,-0.59,-0.36
37.499,0.02,0.06,-0.01,-0.27,-0.57,-0.38
37.5,0.03,0.05,0.01,-0.27,-0.57,-0.38
37.5,0.03,0.05,0.01,-0.28,-0.54,-0.35
37.501,0.03,0.05,0.01,-0.29,-0.53,-0.37
37.502,0.03,0.04,0.02,-0.29,-0.53,-0.37
37.503,0.03,0.04,0.02,-0.26,-0.53,-0.44
37.503,0.04,0.02,0.04,-0.26,-0.53,-0.44
37.504,0.04,0.02,0.06,-0.26,-0.53,-0.44
37.505,0.04,0.02,0.06,-0.22,-0.45,-0.50
37.505,0.05,0.01,0.08,-0.22,-0.45,-0.50
37.506,0.05,0.01,0.08,-0.18,-0.46,-0.50
37.515,0.05,0.01,0.08,-0.15,-0.44,-0.50
37.516,0.06,-0.01,0.09,-0.15,-0.44,-0.50
37.517,0.07,-0.03,0.11,-0.15,-0.44,-0.50
37.52,0.07,-0.03,0.11,-0.11,-0.39,-0.59
37.521,0.07,-0.05,0.12,-0.11,-0.39,-0.59
37.522,0.07,-0.05,0.12,-0.07,-0.40,-0.62
37.523,0.07,-0.05,0.12,0.00,-0.35,-0.66
37.524,0.07,-0.07,0.13,0.00,-0.35,-0.66
37.529,0.07,-0.07,0.13,0.09,-0.27,-0.63
37.532,0.07,-0.09,0.13,0.09,-0.27,-0.63
37.533,0.07,-0.10,0.13,0.09,-0.27,-0.63
37.534,0.07,-0.10,0.13,0.14,-0.28,-0.68
37.539,0.07,-0.10,0.13,0.22,-0.24,-0.63
37.54,0.07,-0.12,0.13,0.22,-0.24,-0.63
37.544,0.07,-0.14,0.13,0.22,-0.24,-0.63
37.544,0.07,-0.14,0.13,0.27,-0.21,-0.64
37.548,0.06,-0.16,0.12,0.27,-0.21,-0.64
37.55,0.06,-0.16,0.12,0.35,-0.17,-0.59
37.553,0.06,-0.16,0.12,0.41,-0.15,-0.55
37.554,0.06,-0.17,0.11,0.41,-0.15,-0.55
37.558,0.06,-0.17,0.11,0.45,-0.16,-0.51
37.559,0.05,-0.18,0.09,0.45,-0.16,-0.51
37.563,0.04,-0.18,0.08,0.45,-0.16,-0.51
37.564,0.04,-0.18,0.08,0.51,-0.13,-0.45
37.569,0.04,-0.18,0.08,0.53,-0.10,-0.37
37.57,0.04,-0.18,0.06,0.53,-0.10,-0.37
37.573,0.04,-0.18,0.06,0.54,-0.07,-0.31
37.574,0.03,-0.18,0.05,0.54,-0.07,-0.31
37.578,0.02,-0.18,0.03,0.54,-0.07,-0.31
37.579,0.02,-0.18,0.03,0.54,-0.04,-0.25
37.594,0.01,-0.18,0.01,0.54,-0.04,-0.25
37.595,0.01,-0.18,0.01,0.57,-0.01,-0.17
37.596,0.01,-0.17,-0.02,0.57,-0.01,-0.17
37.597,0.01,-0.17,-0.02,0.56,0.02,-0.13
37.598,0.01,-0.17,-0.02,0.56,-0.05,-0.06
37.6,0.00,-0.17,-0.04,0.56,-0.05,-0.06
37.6,0.00,-0.17,-0.04,0.55,-0.04,-0.02
37.601,-0.01,-0.16,-0.06,0.55,-0.04,-0.02
37.628,-0.01,-0.15,-0.08,0.55,-0.04,-0.02
37.629,-0.01,-0.15,-0.08,0.58,0.02,0.06
37.63,-0.01,-0.15,-0.08,0.59,-0.02,0.11
37.631,-0.01,-0.14,-0.11,0.59,-0.02,0.11
37.633,-0.02,-0.13,-0.14,0.59,-0.02,0.11
37.634,-0.02,-0.13,-0.14,0.54,-0.01,0.10
37.635,-0.02,-0.11,-0.16,0.54,-0.01,0.10
37.636,-0.02,-0.11,-0.16,0.51,-0.00,0.15
37.637,-0.02,-0.10,-0.19,0.51,-0.00,0.15
37.638,-0.02,-0.10,-0.19,0.46,-0.04,0.13
37.638,-0.03,-0.08,-0.21,0.46,-0.04,0.13
37.639,-0.03,-0.08,-0.21,0.42,-0.04,0.10
37.64,-0.03,-0.08,-0.21,0.36,-0.06,0.07
37.641,-0.03,-0.07,-0.23,0.36,-0.06,0.07
37.641,-0.04,-0.06,-0.25,0.36,-0.06,0.07
37.642,-0.04,-0.06,-0.25,0.28,-0.06,0.06
37.645,-0.05,-0.05,-0.26,0.28,-0.06,0.06
37.648,-0.05,-0.05,-0.26,0.22,-0.13,0.01
37.652,-0.05,-0.05,-0.26,0.14,-0.15,-0.01
37.655,-0.05,-0.05,-0.28,0.14,-0.15,-0.01
37.656,-0.05,-0.05,-0.28,0.07,-0.19,0.04
37.657,-0.06,-0.05,-0.28,0.07,-0.19,0.04
37.659,-0.06,-0.05,-0.28,0.01,-0.24,0.04
37.661,-0.07,-0.04,-0.29,0.01,-0.24,0.04
37.666,-0.07,-0.04,-0.30,0.01,-0.24,0.04
37.668,-0.07,-0.04,-0.30,-0.06,-0.25,0.08
37.669,-0.07,-0.04,-0.30,-0.06,-0.25,0.08
37.67,-0.07,-0.04,-0.30,-0.15,-0.27,0.08
37.674,-0.07,-0.04,-0.30,-0.22,-0.27,0.09
37.675,-0.07,-0.03,-0.30,-0.22,-0.27,0.09
37.679,-0.06,-0.02,-0.29,-0.22,-0.27,0.09
37.68,-0.06,-0.02,-0.29,-0.32,-0.30,0.10
37.685,-0.06,-0.02,-0.29,-0.32,-0.30,0.10
37.687,-0.06,-0.02,-0.29,-0.44,-0.35,0.07
37.689,-0.06,-0.02,-0.29,-0.48,-0.35,0.03
37.69,-0.05,-0.01,-0.27,-0.48,-0.35,0.03
37.695,-0.05,-0.01,-0.26,-0.48,-0.35,0.03
37.695,-0.05,-0.01,-0.26,-0.52,-0.31,-0.02
37.712,-0.05,-0.01,-0.26,-0.53,-0.30,-0.09
37.714,-0.04,-0.01,-0.25,-0.53,-0.30,-0.09
37.715,-0.04,-0.01,-0.25,-0.52,-0.32,-0.15
37.716,-0.04,-0.00,-0.24,-0.52,-0.32,-0.15
37.717,-0.03,-0.01,-0.23,-0.52,-0.32,-0.15
37.719,-0.03,-0.01,-0.23,-0.52,-0.30,-0.18
37.72,-0.03,-0.02,-0.21,-0.52,-0.30,-0.18
37.722,-0.03,-0.02,-0.21,-0.50,-0.32,-0.22
37.722,-0.03,-0.02,-0.21,-0.50,-0.32,-0.25
37.723,-0.04,-0.03,-0.19,-0.50,-0.32,-0.25
37.725,-0.04,-0.04,-0.17,-0.50,-0.32,-0.25
37.727,-0.04,-0.04,-0.17,-0.48,-0.28,-0.27
37.753,-0.04,-0.04,-0.17,-0.41,-0.24,-0.27
37.755,-0.04,-0.04,-0.16,-0.41,-0.24,-0.27
37.756,-0.04,-0.04,-0.16,-0.31,-0.21,-0.25
37.757,-0.04,-0.05,-0.15,-0.31,-0.21,-0.25
37.758,-0.04,-0.06,-0.14,-0.31,-0.21,-0.25
37.759,-0.04,-0.06,-0.14,-0.24,-0.21,-0.24
37.76,-0.04,-0.06,-0.13,-0.24,-0.21,-0.24
37.76,-0.04,-0.06,-0.13,-0.20,-0.16,-0.21
37.761,-0.04,-0.07,-0.13,-0.20,-0.16,-0.21
37.762,-0.04,-0.07,-0.13,-0.20,-0.17,-0.25
37.762,-0.04,-0.07,-0.13,-0.18,-0.13,-0.27
37.763,-0.04,-0.08,-0.12,-0.18,-0.13,-0.27
37.774,-0.04,-0.09,-0.12,-0.18,-0.13,-0.27
37.776,-0.04,-0.09,-0.12,-0.17,-0.04,-0.25
37.778,-0.04,-0.10,-0.12,-0.17,-0.04,-0.25
37.78,-0.04,-0.10,-0.12,-0.11,-0.05,-0.24
37.781,-0.04,-0.10,-0.12,-0.03,-0.02,-0.27
37.782,-0.04,-0.10,-0.11,-0.03,-0.02,-0.27
37.785,-0.04,-0.10,-0.11,0.03,0.02,-0.29
37.786,-0.04,-0.10,-0.11,0.03,0.02,-0.29
37.787,-0.05,-0.10,-0.11,0.03,0.02,-0.29
37.788,-0.05,-0.10,-0.11,0.04,0.06,-0.30
37.789,-0.06,-0.10,-0.11,0.04,0.06,-0.30
37.79,-0.06,-0.10,-0.11,0.05,0.08,-0.24
37.791,-0.06,-0.10,-0.11,0.03,0.15,-0.23
37.791,-0.07,-0.11,-0.12,0.03,0.15,-0.23
37.795,-0.07,-0.11,-0.12,0.05,0.16,-0.18
37.797,-0.08,-0.11,-0.12,0.05,0.16,-0.18
37.8,-0.09,-0.12,-0.12,0.05,0.16,-0.18
37.801,-0.09,-0.12,-0.12,0.04,0.19,-0.09
37.805,-0.09,-0.12,-0.12,0.05,0.15,-0.03
37.806,-0.09,-0.12,-0.12,0.05,0.15,-0.03
37.81,-0.10,-0.12,-0.11,0.05,0.15,-0.03
37.811,-0.10,-0.12,-0.11,0.02,0.14,0.05
37.815,-0.10,-0.12,-0.11,0.03,0.15,0.16
37.816,-0.10,-0.13,-0.11,0.03,0.15,0.16
37.82,-0.10,-0.13,-0.10,0.03,0.15,0.16
37.822,-0.10,-0.13,-0.10,0.07,0.17,0.26
37.825,-0.10,-0.13,-0.10,0.08,0.17,0.36
37.826,-0.09,-0.14,-0.10,0.08,0.17,0.36
37.83,-0.09,-0.14,-0.10,0.11,0.18,0.42
37.831,-0.08,-0.14,-0.09,0.11,0.18,0.42
37.835,-0.08,-0.14,-0.09,0.12,0.13,0.47
37.836,-0.07,-0.14,-0.09,0.12,0.13,0.47
37.84,-0.06,-0.14,-0.09,0.12,0.13,0.47
37.841,-0.06,-0.14,-0.09,0.15,0.15,0.56
37.845,-0.06,-0.14,-0.09,0.17,0.17,0.54
37.846,-0.05,-0.14,-0.08,0.17,0.17,0.54
37.862,-0.05,-0.14,-0.08,0.19,0.14,0.51
37.864,-0.04,-0.13,-0.08,0.19,0.14,0.51
37.865,-0.04,-0.13,-0.08,0.18,0.19,0.52
37.866,-0.04,-0.13,-0.08,0.18,0.19,0.52
37.871,-0.03,-0.12,-0.07,0.18,0.19,0.52
37.872,-0.03,-0.12,-0.07,0.20,0.20,0.54
37.873,-0.03,-0.12,-0.07,0.21,0.24,0.48
37.874,-0.03,-0.12,-0.07,0.21,0.23,0.44
37.875,-0.03,-0.12,-0.07,0.21,0.23,0.44
37.876,-0.03,-0.11,-0.07,0.21,0.23,0.44
37.877,-0.03,-0.11,-0.07,0.24,0.28,0.42
37.878,-0.03,-0.10,-0.07,0.24,0.28,0.42
37.896,-0.03,-0.09,-0.07,0.24,0.28,0.42
37.897,-0.03,-0.09,-0.07,0.27,0.29,0.47
37.899,-0.03,-0.09,-0.07,0.27,0.31,0.50
37.9,-0.03,-0.09,-0.07,0.27,0.31,0.50
37.901,-0.03,-0.08,-0.08,0.27,0.31,0.50
37.902,-0.03,-0.08,-0.08,0.29,0.34,0.51
37.902,-0.02,-0.07,-0.08,0.29,0.34,0.51
37.903,-0.02,-0.07,-0.08,0.31,0.37,0.48
37.904,-0.02,-0.07,-0.08,0.33,0.38,0.46
37.905,-0.02,-0.06,-0.09,0.33,0.38,0.46
37.905,-0.02,-0.05,-0.10,0.33,0.38,0.46
37.906,-0.02,-0.05,-0.10,0.32,0.40,0.42
37.911,-0.02,-0.05,-0.10,0.34,0.40,0.38
37.912,-0.01,-0.04,-0.11,0.34,0.40,0.38
37.916,-0.01,-0.04,-0.11,0.20,0.39,0.33
37.919,-0.01,-0.03,-0.11,0.20,0.39,0.33
37.922,-0.01,-0.02,-0.12,0.20,0.39,0.33
37.923,-0.01,-0.02,-0.12,0.39,0.38,0.14
37.926,-0.01,-0.02,-0.12,0.47,0.36,0.07
37.927,-0.00,0.01,-0.13,0.47,0.36,0.07
37.933,-0.00,0.01,-0.13,0.35,0.33,0.06
37.935,-0.00,0.04,-0.14,0.35,0.33,0.06
37.937,-0.00,0.04,-0.14,0.29,0.33,-0.06
37.937,-0.00,0.05,-0.15,0.29,0.33,-0.06
37.941,-0.01,0.06,-0.15,0.29,0.33,-0.06
37.942,-0.01,0.06,-0.15,0.24,0.33,-0.16
37.946,-0.01,0.06,-0.15,0.19,0.35,-0.24
37.947,-0.01,0.06,-0.16,0.19,0.35,-0.24
37.951,-0.01,0.06,-0.16,0.20,0.34,-0.33
37.953,-0.01,0.06,-0.16,0.20,0.34,-0.33
37.956,-0.01,0.06,-0.16,0.20,0.28,-0.40
37.957,-0.01,0.06,-0.16,0.20,0.28,-0.40
37.961,-0.01,0.06,-0.16,0.18,0.30,-0.47
37.962,-0.01,0.06,-0.15,0.18,0.30,-0.47
37.966,-0.01,0.06,-0.15,0.16,0.29,-0.51
37.968,-0.01,0.05,-0.15,0.16,0.29,-0.51
37.971,-0.01,0.03,-0.15,0.16,0.29,-0.51
37.972,-0.01,0.03,-0.15,0.13,0.29,-0.54
37.976,-0.01,0.03,-0.15,0.12,0.31,-0.53
37.977,-0.01,0.02,-0.15,0.12,0.31,-0.53
37.995,-0.01,-0.00,-0.15,0.12,0.31,-0.53
37.996,-0.01,-0.00,-0.15,0.13,0.30,-0.62
37.997,-0.01,-0.02,-0.14,0.13,0.30,-0.62
37.998,-0.01,-0.02,-0.14,0.12,0.31,-0.62
37.999,-0.01,-0.02,-0.14,0.14,0.29,-0.67
38.0,-0.01,-0.03,-0.14,0.14,0.29,-0.67
